timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
93409068,32767,32767,32767,32767,32767,32767
93414068,32767,32767,32767,32767,32767,32767
93419068,32767,32767,32767,32767,32767,32767
93424480,32767,32767,32767,32767,32767,32767
93429194,32767,32767,32767,32767,32767,32767
93434067,32767,32767,32767,32767,32767,32767
93439068,32767,32767,32767,32767,32767,32767
93444223,32767,32767,32767,32767,32767,32767
93449193,32767,32767,32767,32767,32767,32767
93454193,32767,32767,32767,32767,32767,32767
93459068,32767,32767,32767,32767,-27,32767
93464119,32767,32767,32767,32767,32767,32767
93469483,32767,32767,32767,32767,32767,32767
93474193,32767,32767,32767,32767,32767,32767
93479193,32767,32767,32767,-30,32767,32767
93484068,32767,32767,32767,32767,32767,32767
93489257,32767,32767,32767,32767,32767,32767
93494193,32767,32767,32767,32767,32767,32767
93499068,32767,32767,32767,-28,32767,32767
93504069,32767,32767,32767,32767,32767,32767
93509170,32767,32767,32767,32767,-31,32767
93514468,32767,32767,32767,32767,32767,32767
93519068,32767,32767,32767,32767,32767,32767
93524074,32767,32767,32767,32767,32767,32767
93529068,32767,32767,32767,32767,32767,32767
93534225,32767,32767,32767,32767,32767,32767
93539193,32767,32767,32767,32767,32767,32767
93544068,32767,32767,32767,32767,32767,32767
93549068,32767,32767,32767,32767,32767,32767
93554256,32767,32767,32767,32767,32767,32767
93559462,32767,32767,32767,32767,32767,32767
93564193,32767,32767,32767,32767,32767,32767
93569068,32767,32767,32767,32767,32767,32767
93574068,32767,32767,32767,32767,32767,32767
93579303,32767,32767,32767,32767,32767,32767
93584194,32767,32767,32767,32767,32767,32767
93589193,32767,32767,32767,-15,32767,32767
93594069,32767,32767,32767,32767,-1,32767
93599304,32767,32767,32767,-13,32767,32767
93604544,32767,32767,32767,32767,32767,32767
93609194,32767,32767,32767,32767,32767,32767
93614210,32767,32767,32767,32767,32767,32767
93619118,32767,32767,32767,32767,32767,32767
93624435,32767,32767,32767,32767,32767,32767
93629194,32767,32767,32767,32767,32767,32767
93634068,32767,32767,32767,32767,32767,32767
93639068,32767,32767,32767,32767,32767,32767
93644320,32767,32767,32767,32767,-2,32767
93649193,32767,32767,32767,32767,32767,32767
93654069,32767,32767,32767,32767,32767,32767
93659068,32767,32767,32767,32767,32767,32767
93664071,32767,32767,32767,32767,32767,32767
93669507,32767,32767,32767,32767,32767,32767
93674193,32767,32767,32767,32767,32767,32767
93679068,32767,32767,32767,0,32767,32767
93684068,32767,32767,32767,32767,32767,32767
93689263,32767,32767,32767,32767,32767,32767
93694216,32767,32767,32767,32767,32767,32767
93699193,32767,32767,32767,32767,32767,32767
93704069,32767,32767,32767,-46,32767,32767
93709108,32767,32767,32767,32767,32767,32767
93714514,32767,32767,32767,32767,32767,32767
93719214,32767,32767,32767,32767,32767,32767
93724216,32767,32767,32767,32767,32767,32767
93729068,32767,32767,32767,32767,32767,32767
93734357,32767,32767,32767,32767,-32,32767
93739193,32767,32767,32767,32767,32767,32767
93744069,32767,32767,32767,32767,32767,32767
93749193,32767,32767,32767,32767,32767,32767
93754082,32767,32767,32767,32767,32767,32767
93759535,32767,32767,32767,32767,32767,32767
93764194,32767,32767,32767,32767,32767,32767
93769068,32767,32767,32767,32767,32767,32767
93774068,32767,32767,32767,32767,32767,32767
93779443,32767,32767,32767,32767,16,32767
93784193,32767,32767,32767,32767,32767,32767
93789068,32767,32767,32767,32767,32767,32767
93794068,32767,32767,32767,-32,32767,32767
93799253,32767,32767,32767,32767,32767,32767
93804461,32767,32767,32767,-36,32767,32767
93809194,32767,32767,32767,32767,32767,32767
93814068,32767,32767,32767,32767,32767,32767
93819069,32767,32767,32767,32767,32767,32767
93824326,32767,32767,32767,32767,32767,32767
93829222,32767,32767,32767,32767,32767,32767
93834194,32767,32767,32767,32767,32767,32767
93839068,32767,32767,32767,32767,32767,32767
93844315,32767,32767,32767,32767,32767,32767
93849557,32767,32767,32767,32767,32767,32767
93854193,32767,32767,32767,32767,32767,32767
93859193,32767,32767,32767,32767,32767,32767
93864068,32767,32767,32767,32767,32767,32767
93874193,32767,32767,32767,32767,32767,32767
93879068,32767,32767,32767,32767,32767,32767
93884068,32767,32767,32767,-22,32767,32767
93889280,32767,32767,32767,32767,32767,32767
93894193,32767,32767,32767,32767,32767,32767
93899193,32767,32767,32767,32767,32767,32767
93904068,32767,32767,32767,-19,32767,32767
93909089,32767,32767,32767,32767,32767,32767
93914485,32767,32767,32767,32767,32767,32767
93919193,32767,32767,32767,32767,-2,32767
93924069,32767,32767,32767,32767,32767,32767
93929069,32767,32767,32767,32767,32767,32767
93934244,32767,32767,32767,32767,32767,32767
93939193,32767,32767,32767,32767,32767,32767
93944194,32767,32767,32767,32767,32767,32767
93949068,32767,32767,32767,32767,32767,32767
93954075,32767,32767,32767,32767,32767,32767
93959538,32767,32767,32767,32767,32767,32767
93964193,32767,32767,32767,32767,32767,32767
93969193,32767,32767,32767,32767,32767,32767
93974069,32767,32767,32767,32767,32767,32767
93979333,32767,32767,32767,32767,32767,32767
93984193,32767,32767,32767,32767,32767,32767
93989068,32767,32767,32767,32767,32767,32767
93994068,32767,32767,32767,-5,32767,32767
93999218,32767,32767,32767,32767,32767,32767
94004486,32767,32767,32767,-9,17,32767
94009196,32767,32767,32767,32767,32767,32767
94014067,32767,32767,32767,32767,32767,32767
94019068,32767,32767,32767,32767,32767,32767
94024253,32767,32767,32767,32767,32767,32767
94029193,32767,32767,32767,32767,32767,32767
94034068,32767,32767,32767,32767,32767,32767
94039068,32767,32767,32767,32767,32767,32767
94044252,32767,32767,32767,32767,32767,32767
94049428,32767,32767,32767,32767,32767,32767
94054194,32767,32767,32767,32767,32767,32767
94059068,32767,32767,32767,32767,-33,32767
94064068,32767,32767,32767,32767,32767,32767
94069277,32767,32767,32767,32767,32767,32767
94074193,32767,32767,32767,32767,32767,32767
94079193,32767,32767,32767,32767,32767,32767
94084069,32767,32767,32767,32767,32767,32767
94089304,32767,32767,32767,-46,32767,32767
94094552,32767,32767,32767,32767,32767,32767
94099193,32767,32767,32767,32767,32767,32767
94104193,32767,32767,32767,32767,32767,32767
94109068,32767,32767,32767,-38,32767,32767
94114332,32767,32767,32767,32767,32767,32767
94119107,32767,32767,32767,32767,32767,32767
94124068,32767,32767,32767,32767,32767,32767
94129069,32767,32767,32767,32767,32767,32767
94134259,32767,32767,32767,32767,32767,32767
94139194,32767,32767,32767,32767,32767,32767
94144193,32767,32767,32767,32767,32767,32767
94149071,32767,32767,32767,32767,-41,32767
94154241,32767,32767,32767,32767,32767,32767
94159515,32767,32767,32767,32767,32767,32767
94164194,32767,32767,32767,32767,32767,32767
94169068,32767,32767,32767,32767,32767,32767
94174068,32767,32767,32767,32767,32767,32767
94179286,32767,32767,32767,32767,32767,32767
94184445,32767,32767,32767,32767,32767,32767
94189194,32767,32767,32767,32767,32767,32767
94194068,32767,32767,32767,32767,-3,32767
94199111,32767,32767,32767,-29,32767,32767
94204545,32767,32767,32767,17,32767,32767
94209193,32767,32767,32767,32767,32767,32767
94214194,32767,32767,32767,32767,32767,32767
94219068,32767,32767,32767,32767,32767,32767
94224260,32767,32767,32767,32767,32767,32767
94229194,32767,32767,32767,32767,32767,32767
94234069,32767,32767,32767,32767,32767,32767
94239069,32767,32767,32767,32767,32767,32767
94244235,32767,32767,32767,32767,32767,32767
94249386,32767,32767,32767,32767,32767,32767
94254193,32767,32767,32767,32767,32767,32767
94259068,32767,32767,32767,32767,32767,32767
94264068,32767,32767,32767,32767,32767,32767
94269275,32767,32767,32767,32767,32767,32767
94274194,32767,32767,32767,32767,32767,32767
94279193,32767,32767,32767,32767,32767,32767
94284074,32767,32767,32767,32767,-33,32767
94289277,32767,32767,32767,-23,32767,32767
94294514,32767,32767,32767,32767,32767,32767
94299193,32767,32767,32767,32767,32767,32767
94304098,32767,32767,32767,32767,32767,32767
94309068,32767,32767,32767,-17,32767,32767
94314241,32767,32767,32767,32767,32767,32767
94319194,32767,32767,32767,32767,32767,32767
94324193,32767,32767,32767,32767,32767,32767
94329079,32767,32767,32767,32767,32767,32767
94334270,32767,32767,32767,32767,-26,32767
94339194,32767,32767,32767,32767,32767,32767
94344087,32767,32767,32767,32767,32767,32767
94349069,32767,32767,32767,32767,32767,32767
94354233,32767,32767,32767,32767,32767,32767
94359463,32767,32767,32767,32767,32767,32767
94364193,32767,32767,32767,32767,32767,32767
94369068,32767,32767,32767,32767,32767,32767
94374069,32767,32767,32767,32767,32767,32767
94379299,32767,32767,32767,32767,32767,32767
94384193,32767,32767,32767,32767,32767,32767
94389194,32767,32767,32767,32767,32767,32767
94394068,32767,32767,32767,32767,32767,32767
94399069,32767,32767,32767,-9,32767,32767
94404463,32767,32767,32767,32767,32767,32767
94409220,32767,32767,32767,-7,32767,32767
94414193,32767,32767,32767,32767,32767,32767
94419068,32767,32767,32767,32767,-2,32767
94424308,32767,32767,32767,32767,32767,32767
94429193,32767,32767,32767,32767,32767,32767
94434193,32767,32767,32767,32767,32767,32767
94439068,32767,32767,32767,32767,32767,32767
94444068,32767,32767,32767,32767,32767,32767
94449468,32767,32767,32767,32767,32767,32767
94454194,32767,32767,32767,32767,32767,32767
94459193,32767,32767,32767,32767,32767,32767
94464069,32767,32767,32767,32767,32767,32767
94469258,32767,32767,32767,32767,-6,32767
94474193,32767,32767,32767,32767,32767,32767
94479069,32767,32767,32767,32767,32767,32767
94484070,32767,32767,32767,32767,32767,32767
94489193,32767,32767,32767,32767,32767,32767
94494408,32767,32767,32767,-50,32767,32767
94499193,32767,32767,32767,32767,32767,32767
94504069,32767,32767,32767,32767,32767,32767
94509068,32767,32767,32767,32767,32767,32767
94514297,32767,32767,32767,-43,32767,32767
94519194,32767,32767,32767,32767,32767,32767
94524193,32767,32767,32767,32767,32767,32767
94529068,32767,32767,32767,32767,32767,32767
94534242,32767,32767,32767,32767,32767,32767
94539502,32767,32767,32767,32767,32767,32767
94544193,32767,32767,32767,32767,32767,32767
94549069,32767,32767,32767,32767,32767,32767
94554068,32767,32767,32767,32767,32767,32767
94559295,32767,32767,32767,32767,-35,32767
94564194,32767,32767,32767,32767,32767,32767
94569193,32767,32767,32767,32767,32767,32767
94574068,32767,32767,32767,32767,32767,32767
94579126,32767,32767,32767,32767,32767,32767
94584195,32767,32767,32767,32767,32767,32767
94589068,32767,32767,32767,32767,32767,32767
94594068,32767,32767,32767,32767,32767,32767
94599068,32767,32767,32767,32767,32767,32767
94604267,32767,32767,32767,-35,23,32767
94609193,32767,32767,32767,32767,32767,32767
94614068,32767,32767,32767,-30,32767,32767
94619069,32767,32767,32767,32767,32767,32767
94624136,32767,32767,32767,32767,32767,32767
94629193,32767,32767,32767,32767,32767,32767
94634194,32767,32767,32767,32767,32767,32767
94639068,32767,32767,32767,32767,32767,32767
94644068,32767,32767,32767,32767,32767,32767
94649468,32767,32767,32767,32767,32767,32767
94654193,32767,32767,32767,32767,32767,32767
94659193,32767,32767,32767,32767,32767,32767
