timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
87199248,0.07815786,-0.45424128,-0.18465737,0.0,0.0,-0.07944703,0
87220508,0.25320396,-0.24027304,-0.18050724,0.0,0.0,-0.0774556,0
87241628,0.29392165,-0.23686613,-0.18038972,0.0,0.0,-0.059351988,0
87257521,-0.03065539,-0.367478,-0.17920251,0.0,0.0,-0.0661893,0
87278660,-0.3610254,-0.3492024,-0.17850924,0.0,0.0,-0.068623625,0
87299922,-0.65880346,-0.54934,-0.18267457,0.0,0.0,-0.07197734,0
87321138,-0.60592145,-0.43019056,-0.17442818,0.0,0.0,-0.07723021,0
87342342,-0.377106,-0.31966218,-0.16168945,0.0,0.0,-0.081305295,0
87358183,-0.00935536,-0.21739544,-0.15924163,0.0,0.0,-0.0800574,0
87379353,0.30956054,-0.16619103,-0.15990327,0.0,0.0,-0.08100894,0
87400584,0.4430318,-0.16422136,-0.16002043,0.0,0.0,-0.06855971,0
87421775,0.3331933,0.034558263,-0.15822095,0.0,0.0,-0.065948315,0
87437605,0.043960087,-0.08502199,-0.15866658,0.0,0.0,-0.060395233,0
87458759,-0.41021737,-0.14523914,-0.16767004,0.0,0.0,-0.067239985,0
87479914,-0.3882152,-0.1973762,-0.17123796,0.0,0.0,-0.075630136,0
87501122,-0.43855593,-0.48564884,-0.1599308,0.0,0.0,-0.08145742,0
87522360,-0.34177542,-0.35233745,-0.1468726,0.0,0.0,-0.07700479,0
87538292,-0.10202989,-0.27220392,-0.13879,0.0,0.0,-0.075082764,0
87559611,0.21779722,-0.2625443,-0.12648824,0.0,0.0,-0.067800365,0
87580642,0.29429933,-0.06430991,-0.11623095,0.0,0.0,-0.060981896,0
87601838,0.34987,-0.013609053,-0.11191996,0.0,0.0,-0.048921544,0
87617689,0.2505997,0.06622549,-0.11541484,0.0,0.0,-0.048283216,0
87638848,-0.3057446,0.10249005,-0.10857517,0.0,0.0,-0.052657284,0
87660087,-0.38682845,-0.0053449958,-0.1130873,0.0,0.0,-0.053966895,0
87681203,-0.42624277,-0.16674191,-0.10487858,0.0,0.0,-0.05566676,0
87702454,-0.20389126,-0.23946084,-0.08681761,0.0,0.0,-0.054097272,0
87718451,-0.044276744,-0.09312623,-0.06987085,0.0,0.0,-0.050505582,0
87739626,0.14754966,-0.06004855,-0.067041,0.0,0.0,-0.048180062,0
87760763,0.15200868,0.20709282,-0.054168805,0.0,0.0,-0.04649591,0
87781943,-0.05339123,0.39381066,-0.06371906,0.0,0.0,-0.05503734,0
87797783,-0.42262396,0.28883973,-0.070705205,0.0,0.0,-0.058297854,0
87819047,-0.4785264,0.15718503,-0.083458036,0.0,0.0,-0.058864504,0
87840215,-0.4565344,0.17783993,-0.076711096,0.0,0.0,-0.057131287,0
87861373,-0.2225884,0.21330395,-0.049229894,0.0,0.0,-0.049533375,0
87882548,0.0137192905,0.29459032,-0.009368276,0.0,0.0,-0.05492958,0
87898564,0.26335946,0.20796509,0.00864286,0.0,0.0,-0.052719634,0
87919657,0.39808413,0.113905095,0.013877644,0.0,0.0,-0.044100776,0
87940882,0.21090378,-0.07705371,0.0017472168,0.0,0.0,-0.051332034,0
87962036,-0.068650745,-0.3923738,-0.022400199,0.0,0.0,-0.047583986,0
87977847,-0.29166383,-0.2632876,-0.03283579,0.0,0.0,-0.052649036,0
87999133,-0.10017266,-0.15096259,-0.029016167,0.0,0.0,-0.057429597,0
88020300,0.026119856,0.11725025,-0.0122897485,0.0,0.0,-0.053856928,0
88041455,0.19896182,0.17819424,-0.009796232,0.0,0.0,-0.038568,0
88057419,0.3936746,0.30823344,-0.0114395805,0.0,0.0,-0.03548296,0
88078600,0.11121885,0.4723307,0.005804041,0.0,0.0,-0.033582564,0
88099837,0.17514247,0.4843794,0.012971829,0.0,0.0,-0.020139806,0
88121012,0.04191806,0.4745634,0.022602927,0.0,0.0,-0.02620998,0
88142162,0.06060562,0.39175683,0.02353226,0.0,0.0,-0.03692008,0
88158025,0.07787011,0.5167726,0.027545743,0.0,0.0,-0.04288463,0
88179212,0.12742715,0.85136455,0.0007227031,0.0,0.0,-0.12,0
88200361,0.07603839,0.82368743,0.004761465,0.0,0.0,-0.12,0
88221566,-0.02983468,0.74174714,0.0046162307,0.0,0.0,-0.12,0
88237488,-0.10261986,0.6614856,-0.0061450778,0.0,0.0,-0.12,0
88258630,-0.11689765,0.60544044,-0.009698367,0.0,0.0,-0.12,0
88279891,-0.048722204,0.6420853,-0.007850147,0.0,0.0,-0.12,0
88301108,0.061852593,0.79057854,-0.006921647,0.0,0.0,-0.12,0
88322353,0.12749738,0.9370867,0.0016274684,0.0,0.0,-0.12,0
88338223,0.13126464,1.0041424,0.0049438057,0.0,0.0,-0.12,0
88359357,0.1374523,0.9689826,0.006504868,0.0,0.0,-0.12,0
88380513,0.58003205,0.86583793,-0.028705917,0.0,0.0,-0.15811557,0
88401617,0.5392092,0.76611555,-0.016867531,0.0,0.0,-0.13273709,0
88417558,0.52138746,0.75197047,-0.011773747,0.0,0.0,-0.12,0
88438845,0.48510194,0.71567106,-0.023198452,0.0,0.0,-0.12,0
88459963,0.357177,0.69038343,-0.029996324,0.0,0.0,-0.12,0
88481123,0.19015326,0.70368654,-0.025772072,0.0,0.0,-0.12,0
88502382,0.28694195,0.6776886,-0.029861663,0.0,0.0,-0.12,0
88518186,0.28242815,0.6313968,-0.033435013,0.0,0.0,-0.12,0
88539769,0.3194801,0.5932219,-0.04091123,0.0,0.0,-0.12,0
88560603,0.26350543,0.40864736,-0.033387534,0.0,0.0,-0.12,0
88581857,0.31399307,0.4007218,-0.025428688,0.0,0.0,-0.12,0
88597653,0.1607823,0.41182852,-0.018747022,0.0,0.0,-0.12,0
88618878,0.14165613,0.35394147,-0.021402331,0.0,0.0,-0.12,0
88640207,0.34608087,0.4512497,-0.024644963,0.0,0.0,-0.12,0
88661197,0.26828218,0.46845612,-0.020196166,0.0,0.0,-0.12,0
88682396,0.25890803,0.51805824,-0.026923817,0.0,0.0,-0.12,0
88698371,0.2897418,0.4523155,-0.029694043,0.0,0.0,-0.12,0
88719613,0.26204136,0.49300143,-0.038969528,0.0,0.0,-0.12,0
88740774,0.16693802,0.45940456,-0.05245461,0.0,0.0,-0.12,0
88761905,0.13482106,0.30843556,-0.07341253,0.0,0.0,-0.12,0
88777758,0.121451914,0.24348515,-0.07104387,0.0,0.0,-0.12,0
88798927,0.015167894,0.15229528,-0.08255032,0.0,0.0,-0.12,0
88820109,0.083156995,0.060722,-0.07297447,0.0,0.0,-0.12,0
88841369,0.07312216,-0.041694336,-0.052631907,0.0,0.0,-0.12,0
88862529,-0.113423884,-0.013944225,-0.042721175,0.0,0.0,-0.12,0
88878510,-0.18621254,0.0136521775,-0.034939084,0.0,0.0,-0.12,0
88899678,-0.049012933,0.06632724,-0.03455109,0.0,0.0,-0.12,0
88920771,0.029042365,0.10543227,-0.02466805,0.0,0.0,-0.12,0
88942056,0.02210729,0.2421828,-0.025609538,0.0,0.0,-0.12,0
88957893,0.12611206,0.13159105,-0.020524092,0.0,0.0,-0.12,0
88979103,0.07910196,0.22948483,-0.0234733,0.0,0.0,-0.12,0
89000210,0.0054724654,0.30983192,-0.014719983,0.0,0.0,-0.12,0
89021444,-0.07047867,0.25549287,-0.0062961495,0.0,0.0,-0.12,0
89037408,0.10616006,0.2630892,-0.012794933,0.0,0.0,-0.12,0
89058615,0.2906109,0.09533628,-0.0067463964,0.0,0.0,-0.12,0
89079813,0.21006963,0.041987244,-0.004273722,0.0,0.0,-0.12,0
89100954,0.100442156,0.11381376,-6.31648e-06,0.0,0.0,-0.12,0
89122122,-0.003372891,-0.053196836,0.0032707,0.0,0.0,-0.12,0
89138017,-0.01892193,0.017109176,0.0032423919,0.0,0.0,-0.12,0
89159232,0.16219085,-0.06261954,0.00064691703,0.0,0.0,-0.12,0
89180401,0.3762056,0.039764717,-0.002952092,0.0,0.0,-0.12,0
89201485,0.26968485,0.043648425,-0.0034267558,0.0,0.0,-0.12,0
89217365,-0.05973943,-0.064634025,0.0064268196,0.0,0.0,-0.12,0
89238638,-0.34322467,0.15941294,-0.001580674,0.0,0.0,-0.12,0
89260177,-0.36839876,0.14440006,0.0022690035,0.0,0.0,-0.12,0
89281072,-0.17315426,0.21996173,-0.007673718,0.0,0.0,-0.12,0
89302226,0.20440142,0.25069848,-0.023864219,0.0,0.0,-0.12,0
89318136,0.3324165,0.11238374,-0.016954914,0.0,0.0,-0.12,0
89339254,0.2569159,0.0633933,-0.029702812,0.0,0.0,-0.12,0
89360475,0.00962913,-0.048134774,-0.022577038,0.0,0.0,-0.12,0
89381683,-0.43809548,-0.23143204,-0.011342768,0.0,0.0,-0.12,0
89397508,-0.51018983,-0.3576275,-0.0009039923,0.0,0.0,-0.12,0
89418662,-0.6267244,-0.55755806,0.013834245,0.0,0.0,-0.12,0
89439934,-0.74466187,-0.6995868,0.02072385,0.0,0.0,-0.12,0
89461104,-0.4068136,-0.8330161,0.026944999,0.0,0.0,-0.12,0
89482412,-0.023334727,-0.81828326,0.016229173,0.0,0.0,-0.12,0
89498194,0.10209838,-0.7465736,0.0142696025,0.0,0.0,-0.12,0
89519352,0.3282901,-0.4173697,0.0067198575,0.0,0.0,-0.12,0
89540506,0.2570204,-0.38511965,0.018529136,0.0,0.0,-0.12,0
89561719,-0.09351833,-0.105509095,0.013177183,0.0,0.0,-0.12,0
89577636,-0.48407826,-0.019892093,0.010736928,0.0,0.0,-0.12,0
89598813,-0.68986094,0.23296031,-0.014897252,0.0,0.0,-0.12,0
89620027,-0.8771857,0.21145596,-0.011655288,0.0,0.0,-0.12,0
89641170,-0.90073526,0.29759145,-0.002475559,0.0,0.0,-0.12,0
89662365,-0.43476677,0.3506214,-0.0024903489,0.0,0.0,-0.12,0
89678291,-0.27828,0.39262876,0.004803392,0.0,0.0,-0.12,0
89699777,0.19762367,0.28137156,-0.0041520568,0.0,0.0,-0.12,0
89720712,0.07943262,0.16844562,-0.0019636876,0.0,0.0,-0.12,0
89741892,-0.20075232,0.0874498,-0.006941599,0.0,0.0,-0.12,0
89757722,-0.5089306,-0.062113736,0.0069474657,0.0,0.0,-0.12,0
89778922,-0.60162944,-0.12349359,0.002247382,0.0,0.0,-0.12,0
89800074,-0.7153836,-0.25323606,0.012814515,0.0,0.0,-0.12,0
89821274,-0.29297987,-0.25452992,0.006991405,0.0,0.0,-0.12,0
89842475,0.105157435,-0.51284766,0.0054574185,0.0,0.0,-0.12,0
89858436,0.39495477,-0.48695484,0.0005136927,0.0,0.0,-0.12,0
89879684,0.7055544,-0.4298389,0.0034038213,0.0,0.0,-0.12,0
89900783,0.5991312,-0.34864756,0.0049922313,0.0,0.0,-0.12,0
89921980,0.15255146,-0.31211525,0.011059337,0.0,0.0,-0.12,0
89937821,-0.051475916,-0.32540518,0.015050878,0.0,0.0,-0.12,0
89959014,-0.7182615,-0.31130743,0.009360125,0.0,0.0,-0.12,0
89980186,-0.8269226,-0.36428759,0.012544909,0.0,0.0,-0.12,0
90001388,-1.0734986,-0.5319481,0.015398012,0.0,0.0,-0.12,0
90022538,-0.62317723,-0.5719,0.018363684,0.0,0.0,-0.12,0
90038611,-0.38738626,-0.60128856,0.017010672,0.0,0.0,-0.12,0
90059717,0.017507166,-0.5825049,0.010141501,0.0,0.0,-0.12,0
90080863,0.45547247,-0.8539354,-7.10658e-05,0.0,0.0,-0.12,0
90102104,0.41586703,-0.7876023,-0.0017183102,0.0,0.0,-0.12,0
90117901,0.41867933,-0.8857326,0.009529782,0.0,0.0,-0.12,0
90139164,-0.02943919,-0.98770475,0.018533725,0.0,0.0,-0.12,0
90160269,-0.33197343,-0.80123776,0.020020248,0.0,0.0,-0.12,0
90181553,-0.69356257,-0.7492855,0.022385783,0.0,0.0,-0.12,0
90197425,-0.77449995,-0.7655112,0.019974671,0.0,0.0,-0.12,0
90218573,-0.4811642,-0.61481273,0.012649259,0.0,0.0,-0.12,0
90240096,-0.09796839,-0.42422736,0.0046672886,0.0,0.0,-0.12,0
90260935,0.45526418,-0.16149175,0.0004980542,0.0,0.0,-0.12,0
90282234,0.70325017,0.09175723,-0.00012314762,0.0,0.0,-0.12,0
90298058,0.8607493,0.17958121,0.0053434465,0.0,0.0,-0.12,0
90319256,0.73646337,0.36743554,0.004504092,0.0,0.0,-0.12,0
90340408,0.42053482,0.49237773,-0.0032929652,0.0,0.0,-0.12,0
90361600,-0.17741965,0.54903847,-0.014561096,0.0,0.0,-0.12,0
90377456,-0.38421923,0.50891715,-0.017827261,0.0,0.0,-0.12,0
90398657,-0.7460979,0.56407064,-0.01321637,0.0,0.0,-0.12,0
90419865,-0.70025444,0.47933117,-0.0019133101,0.0,0.0,-0.12,0
90441152,-0.45896137,0.5093191,0.012913561,0.0,0.0,-0.12,0
90462366,-0.097231604,0.47469023,0.02659315,0.0,0.0,-0.12,0
90478177,-0.0435828,0.4447499,0.041361336,0.0,0.0,-0.12,0
90499388,0.0150639275,0.3539874,0.044992667,0.0,0.0,-0.12,0
90520542,-0.15466581,0.24425778,0.03413846,0.0,0.0,-0.12,0
90541686,-0.5164649,0.14705361,0.016814217,0.0,0.0,-0.12,0
90557580,-0.70518875,0.16951947,0.003756335,0.0,0.0,-0.12,0
90578744,-1.00965,0.060137395,-0.013209457,0.0,0.0,-0.12,0
90600030,-1.0272049,-0.04916295,-0.01675774,0.0,0.0,-0.12,0
90621131,-0.5596675,-0.09514186,-0.020938938,0.0,0.0,-0.12,0
90642355,-0.09206325,-0.11073995,-0.030910539,0.0,0.0,-0.12,0
90658332,0.30298376,0.03907091,-0.04369626,0.0,0.0,-0.12,0
90679472,0.67220443,0.02639249,-0.060971968,0.0,0.0,-0.12,0
90700614,0.9831292,0.12194565,-0.06359694,0.0,0.0,-0.12,0
90721816,0.7100046,0.19385418,-0.058855455,0.0,0.0,-0.12,0
90737689,0.31972283,0.28026998,-0.04654813,0.0,0.0,-0.12,0
90758883,0.06047005,0.22805373,-0.04253399,0.0,0.0,-0.12,0
90780121,-0.42595044,0.37067047,-0.048860107,0.0,0.0,-0.12,0
90801198,-0.65081424,0.3046187,-0.051806655,0.0,0.0,-0.12,0
90822388,-0.5859022,0.2016452,-0.052271888,0.0,0.0,-0.12,0
90838337,-0.1311024,0.36163026,-0.042216465,0.0,0.0,-0.12,0
90859595,0.09761138,0.2019597,-0.01396172,0.0,0.0,-0.12,0
90880794,0.72071445,0.10865883,0.0059316093,0.0,0.0,-0.12,0
90902018,0.9593207,0.14588328,0.017995583,0.0,0.0,-0.12,0
90917794,1.0672708,0.072070606,0.020564416,0.0,0.0,-0.12,0
90938926,0.7275525,0.026702076,0.021509431,0.0,0.0,-0.12,0
90960110,0.2807272,-0.16487525,0.029494075,0.0,0.0,-0.12,0
90981341,-0.1454741,-0.2742416,0.034774154,0.0,0.0,-0.12,0
91002523,-0.4619059,-0.3153597,0.038705014,0.0,0.0,-0.12,0
91018614,-0.6365549,-0.2471032,0.033622164,0.0,0.0,-0.12,0
91039755,-0.505991,-0.3124537,0.029190622,0.0,0.0,-0.12,0
91060872,0.020517904,-0.31887037,0.020095646,0.0,0.0,-0.12,0
91082033,0.32100824,-0.24082622,0.008326771,0.0,0.0,-0.12,0
91097885,0.734294,-0.16141728,0.0062638326,0.0,0.0,-0.12,0
91119029,0.95959514,-0.20333205,0.0027011384,0.0,0.0,-0.12,0
91140265,0.8271965,-0.05127687,0.009854429,0.0,0.0,-0.12,0
91161467,0.45664227,0.109024696,0.013659403,0.0,0.0,-0.12,0
91177411,0.20312794,0.04767876,0.014368657,0.0,0.0,-0.12,0
91198603,-0.10814292,0.034251504,0.010272518,0.0,0.0,-0.12,0
91219897,-0.046214238,0.07245873,0.018031305,0.0,0.0,-0.12,0
91240971,0.29597464,0.066248715,0.033273347,0.0,0.0,-0.12,0
91262145,0.4739043,0.116193935,0.051470663,0.0,0.0,-0.12,0
91277988,0.6126536,0.12577504,0.052441712,0.0,0.0,-0.12,0
91299220,0.5489003,0.16451915,0.04920922,0.0,0.0,-0.12,0
91320412,0.057930574,0.32498673,0.035728887,0.0,0.0,-0.12,0
91341620,-0.27526468,0.21204129,0.013995561,0.0,0.0,-0.12,0
91357487,-0.59769404,0.16746677,-0.0019176631,0.0,0.0,-0.12,0
91378680,-0.70901984,0.12720758,-0.008431125,0.0,0.0,-0.12,0
91399870,-0.30581343,0.071559414,0.004375571,0.0,0.0,-0.12,0
91420998,0.07854948,0.01633337,0.017185122,0.0,0.0,-0.12,0
91442305,0.34982878,-0.015797937,0.028403612,0.0,0.0,-0.12,0
91458164,0.4112046,0.06499007,0.024754444,0.0,0.0,-0.12,0
91479294,0.24755053,-0.02646277,0.018462755,0.0,0.0,-0.12,0
91500523,-0.22763562,-0.16527164,0.004798246,0.0,0.0,-0.12,0
91521664,-0.5192374,-0.15815713,-0.017370183,0.0,0.0,-0.12,0
91537570,-0.7275315,-0.47620115,-0.020999951,0.0,0.0,-0.12,0
91558765,-0.6358763,-0.52989227,-0.030112188,0.0,0.0,-0.12,0
91579899,-0.37819958,-0.78317547,-0.036196917,0.0,0.0,-0.12,0
91601183,-0.04959369,-0.82657254,-0.047996484,0.0,0.0,-0.12,0
91622364,0.38235134,-0.8627929,-0.056717694,0.0,0.0,-0.12,0
91638247,0.5629512,-0.78771114,-0.06262942,0.0,0.0,-0.12,0
91659920,0.46423095,-0.5966643,-0.061998084,0.0,0.0,-0.12,0
91680557,0.2749513,-0.53244156,-0.047635805,0.0,0.0,-0.12,0
91701799,-0.042929485,-0.48771423,-0.033531293,0.0,0.0,-0.12,0
91717618,-0.5524906,-0.28420955,-0.035752773,0.0,0.0,-0.12,0
91738872,-0.7035192,-0.41928107,-0.034863178,0.0,0.0,-0.12,0
91760058,-0.6674528,-0.3491255,-0.04079522,0.0,0.0,-0.12,0
91781205,-0.4769752,-0.23778664,-0.038380045,0.0,0.0,-0.12,0
91802401,0.12692524,-0.16743135,-0.033102013,0.0,0.0,-0.12,0
91818374,0.2850833,-0.06965978,-0.036783107,0.0,0.0,-0.12,0
91839786,0.5361787,0.26047587,-0.030710291,0.0,0.0,-0.12,0
91860693,0.579208,0.52108884,-0.034029745,0.0,0.0,-0.12,0
91881938,0.1475694,0.5147493,-0.03580193,0.0,0.0,-0.12,0
91897771,-0.3143047,0.6884979,-0.060287144,0.0,0.0,-0.12,0
91918934,-0.6322259,0.6015212,-0.09246026,0.0,0.0,-0.12,0
91940221,-0.96785235,0.5753014,-0.12460343,0.0,0.0,-0.12,0
91961317,-1.0290042,0.58675027,-0.12966162,0.0,0.0,-0.12,0
91982499,-0.826458,0.5261956,-0.09639607,0.0,0.0,-0.12,0
91998500,-0.43909755,0.6245528,-0.07522076,0.0,0.0,-0.12,0
92019681,0.048214927,0.48510468,-0.023525951,0.0,0.0,-0.12,0
92040880,0.45319536,0.20207565,0.0044387593,0.0,0.0,-0.12,0
92062047,0.52307385,0.09962834,0.012644336,0.0,0.0,-0.12,0
92077914,0.3836954,-0.06314361,0.008023627,0.0,0.0,-0.12,0
92099071,0.18286586,-0.23391698,0.0042995643,0.0,0.0,-0.12,0
92120175,-0.23344265,-0.2811009,-0.0014204573,0.0,0.0,-0.12,0
92141420,-0.62715185,-0.435133,-0.003692604,0.0,0.0,-0.12,0
92157414,-0.7594648,-0.3797258,-0.013006039,0.0,0.0,-0.12,0
92178620,-0.5890395,-0.49723226,-0.010511274,0.0,0.0,-0.12,0
92199865,-0.2225661,-0.5348328,-0.006001026,0.0,0.0,-0.12,0
92220957,0.24461095,-0.2866046,-0.012703374,0.0,0.0,-0.12,0
92242098,0.6102792,-0.42013186,-0.0203273,0.0,0.0,-0.120000005,0
92257981,0.84393483,-0.27759278,-0.02476323,0.0,0.0,-0.12,0
92279157,0.6948496,-0.15475908,-0.024917018,0.0,0.0,-0.12,0
92300395,0.36911553,-0.1517802,-0.025342003,0.0,0.0,-0.12,0
92321547,0.14946494,-0.10279465,-0.037125334,0.0,0.0,-0.12,0
92337414,-0.1952545,-0.18593241,-0.04153863,0.0,0.0,-0.12,0
92358676,-0.31467265,-0.14671391,-0.048973285,0.0,0.0,-0.12,0
92379947,-0.23147872,-0.13405482,-0.04318555,0.0,0.0,-0.12,0
92401097,0.14331286,-0.152561,-0.026464067,0.0,0.0,-0.12,0
92422172,0.6105539,-0.09376913,-0.009021993,0.0,0.0,-0.12,0
92438134,0.80129486,0.20139436,-0.004190885,0.0,0.0,-0.12,0
92459208,0.7826152,0.08535261,-0.0009228178,0.0,0.0,-0.12,0
92480515,-0.010020638,0.28721043,-0.00032958091,0.0,0.0,-0.12,0
92501686,-0.44138867,0.31124482,-0.009356023,0.0,0.0,-0.12,0
92517482,-0.7547687,0.32229835,-0.00955974,0.0,0.0,-0.12,0
92538662,-1.0508755,0.32320753,-0.017276201,0.0,0.0,-0.12,0
92560410,-0.87613064,0.17749487,-0.06232141,0.0,0.0,-0.12,0
92581115,-0.91430706,0.042094734,-0.056643642,0.0,0.0,-0.12,0
92602438,-0.41666728,0.18756808,-0.04347471,0.0,0.0,-0.12,0
92618229,-0.05688745,0.1382727,-0.024867173,0.0,0.0,-0.12,0
92639368,0.61232513,0.10751624,-0.005168831,0.0,0.0,-0.12,0
92660542,0.92860675,0.298507,0.008784256,0.0,0.0,-0.12,0
92681734,1.0634531,0.11951177,0.008604978,0.0,0.0,-0.12,0
92697591,0.91959983,0.02543519,0.011108337,0.0,0.0,-0.12,0
92718779,0.45565084,0.010270158,0.018525653,0.0,0.0,-0.12,0
92739944,0.066884354,-0.13687912,0.01947603,0.0,0.0,-0.12,0
92761186,-0.40119824,-0.25393167,0.022162411,0.0,0.0,-0.12,0
92782393,-0.57434565,-0.1483227,0.012887781,0.0,0.0,-0.12,0
92798341,-0.48427302,-0.20142348,0.015723357,0.0,0.0,-0.12,0
92819734,-0.088013075,-0.25707537,0.016752983,0.0,0.0,-0.12,0
92840695,0.29332754,-0.1481574,0.025549538,0.0,0.0,-0.12,0
92861797,0.60418093,-0.07425666,0.02332639,0.0,0.0,-0.12,0
92877699,0.697056,-0.14879441,0.02836315,0.0,0.0,-0.12,0
92898960,0.47222966,-0.15213838,0.029367862,0.0,0.0,-0.12,0
92920117,0.08586791,-0.23933558,0.03183902,0.0,0.0,-0.12,0
92941316,-0.35470423,-0.05862139,0.016698964,0.0,0.0,-0.12,0
92962474,-0.59654343,-0.12074738,0.012039492,0.0,0.0,-0.12,0
92978442,-0.5064701,-0.1600648,0.01238035,0.0,0.0,-0.12,0
92999640,-0.15752211,-0.07717315,0.018580979,0.0,0.0,-0.12,0
93020835,0.16005495,-0.044226393,0.044719238,0.0,0.0,-0.12,0
93041983,0.7242776,0.024983779,0.060821522,0.0,0.0,-0.12,0
93057789,0.8382114,-0.038135637,0.06932245,0.0,0.0,-0.12,0
93079028,0.7209029,0.0010045555,0.06773719,0.0,0.0,-0.12,0
93100148,0.48733285,0.030668084,0.05846008,0.0,0.0,-0.12,0
93121364,0.015599075,-0.058917053,0.04975863,0.0,0.0,-0.12,0
93142567,-0.6074837,-0.023585238,0.024937551,0.0,0.0,-0.12264637,0
93158521,-0.85448056,-0.13377121,0.014785725,0.0,0.0,-0.123324856,0
93179753,-1.09823,-0.2837311,-0.0046379887,0.0,0.0,-0.12250675,0
93200933,-0.7841135,-0.4392799,-0.0042662565,0.0,0.0,-0.12296563,0
93222066,-0.30307344,-0.46308774,-0.008670932,0.0,0.0,-0.12408573,0
93237926,-0.10839704,-0.54618526,-0.015887687,0.0,0.0,-0.124194205,0
93259137,0.36084116,-0.43013197,-0.02327829,0.0,0.0,-0.122422256,0
93280274,0.2656822,-0.26332217,-0.025423853,0.0,0.0,-0.12287703,0
93301474,0.121131524,-0.22698496,-0.016910885,0.0,0.0,-0.12233991,0
93317396,-0.06823555,-0.12764814,-0.01508741,0.0,0.0,-0.12611839,0
93338646,-0.66957486,-0.06514043,-0.024601704,0.0,0.0,-0.13198562,0
93360046,-0.9120626,-0.03311719,-0.042361658,0.0,0.0,-0.1351248,0
93380949,-1.0839195,0.069920905,-0.050285324,0.0,0.0,-0.13203529,0
93402193,-0.78275573,0.009136668,-0.039469555,0.0,0.0,-0.1316784,0
93418114,-0.35734436,0.08289975,-0.031201772,0.0,0.0,-0.1320581,0
93439161,0.17332041,0.13621497,-0.012233892,0.0,0.0,-0.13503374,0
93460388,0.71009094,0.049816854,0.004829245,0.0,0.0,-0.1312206,0
93481622,0.8384587,0.17878725,-0.005362919,0.0,0.0,-0.13032204,0
93497469,0.73397493,-0.013827454,-0.008213826,0.0,0.0,-0.12641193,0
93518645,0.35150748,0.036899827,-0.031042468,0.0,0.0,-0.13104166,0
93539937,-0.08851712,-0.059522167,-0.04841414,0.0,0.0,-0.13239874,0
93561091,-0.28691247,-0.30304906,-0.058584042,0.0,0.0,-0.13639833,0
93582324,-0.23388596,-0.33222815,-0.05735962,0.0,0.0,-0.142666,0
93598214,-0.04735068,-0.33297163,-0.05036702,0.0,0.0,-0.14396945,0
93619294,0.19567746,-0.2574893,-0.038745984,0.0,0.0,-0.14621465,0
93640564,0.39096016,-0.15373781,-0.03611309,0.0,0.0,-0.14916146,0
93661748,0.33319238,0.19377436,-0.044135924,0.0,0.0,-0.14992899,0
93677588,0.17560948,0.27368554,-0.052723985,0.0,0.0,-0.15166605,0
93698717,-0.2797296,0.4187727,-0.07202031,0.0,0.0,-0.15745102,0
93720017,-0.48967946,0.59603333,-0.09857006,0.0,0.0,-0.16086014,0
93741135,-0.38871288,0.4094363,-0.08152076,0.0,0.0,-0.16442996,0
93762399,-0.2255151,0.34974745,-0.043523464,0.0,0.0,-0.16459997,0
93778294,0.21555407,0.33873504,-0.022174932,0.0,0.0,-0.16304044,0
93799738,0.21314889,0.34728852,0.009191436,0.0,0.0,-0.16228068,0
93820641,0.49482954,0.18470855,0.0022790423,0.0,0.0,-0.15597303,0
93841847,0.20762996,0.21087694,-0.0035031994,0.0,0.0,-0.15498948,0
93857672,0.08221967,0.033034496,-0.015698146,0.0,0.0,-0.15025948,0
93878849,-0.29249075,0.064218834,-0.029330846,0.0,0.0,-0.1489465,0
93900051,-0.12965809,-0.002056011,0.0007402259,0.0,0.0,-0.14279784,0
93921214,0.2293171,0.22544761,-0.0013627559,0.0,0.0,-0.14279628,0
93942444,0.59897435,0.2734634,0.00029779936,0.0,0.0,-0.13708705,0
93958387,0.78744835,0.35394973,-0.0030451536,0.0,0.0,-0.13821559,0
93979557,0.7842021,0.46293318,-0.014671447,0.0,0.0,-0.13288656,0
94000745,0.38488257,0.4675021,-0.025082413,0.0,0.0,-0.13009225,0
94021880,0.028348573,0.56910765,-0.05524335,0.0,0.0,-0.13371225,0
94037759,-0.5962739,0.39848512,-0.08102763,0.0,0.0,-0.1297331,0
94058969,-0.8365947,0.24525362,-0.11218478,0.0,0.0,-0.12815204,0
94080114,-0.7321887,0.023442153,-0.123857036,0.0,0.0,-0.1243078,0
94101365,-0.4503288,-0.16681944,-0.11520014,0.0,0.0,-0.12463128,0
94122495,0.0015063776,-0.15380313,-0.11093585,0.0,0.0,-0.12290737,0
94138453,0.15118168,-0.13266054,-0.103750266,0.0,0.0,-0.12285047,0
94159733,0.4961703,-0.20423496,-0.11069151,0.0,0.0,-0.12,0
94180801,0.5219825,-0.048918802,-0.10915057,0.0,0.0,-0.12,0
94202064,0.2050547,-0.066207685,-0.089238234,0.0,0.0,-0.12,0
94217909,-0.17798953,0.044203147,-0.08544168,0.0,0.0,-0.12,0
94239056,-0.6163183,0.12266282,-0.07926334,0.0,0.0,-0.12,0
94260212,-0.82088584,0.0023762402,-0.080459215,0.0,0.0,-0.12,0
94281452,-0.61625296,0.14339906,-0.0058347434,0.0,0.0,-0.12,0
