timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
102560612,102560288,-0.3204862,-0.61832595,-0.052918736
102561950,102561621,-0.34099016,-0.5819115,-0.054335024
102563386,102563057,-0.29376653,-0.41694042,-0.059616733
102564658,102564333,-0.19183491,-0.26348892,-0.05995578
102565905,102565581,-0.07977954,-0.27724564,-0.051973544
102567245,102566908,-0.035068583,-0.5043865,-0.045233097
102568564,102568240,-0.09029187,-0.7316639,-0.048739146
102569902,102569574,-0.21829762,-0.7825063,-0.05707119
102571149,102570815,-0.3140204,-0.60121447,-0.06222416
102572477,102572149,-0.29179776,-0.35415903,-0.055030763
102573844,102573519,-0.1383193,-0.26237354,-0.035691068
102575142,102574814,0.038162474,-0.41587806,-0.022316467
102576472,102576148,0.116728924,-0.66097,-0.028513553
102577852,102577522,0.02120379,-0.78345996,-0.049133245
102579092,102578763,-0.1162687,-0.6624226,-0.06519543
102580423,102580097,-0.19047917,-0.4449288,-0.06676418
102581754,102581429,-0.11719453,-0.33505166,-0.051290628
102583097,102582765,0.047523268,-0.41521338,-0.030999355
102584423,102584095,0.17271423,-0.58119047,-0.022670658
102585782,102585428,0.1745884,-0.67805177,-0.031240627
102587144,102586810,0.090727866,-0.6228103,-0.049473107
102588439,102588082,0.012740339,-0.494373,-0.06317947
102589719,102589389,-0.0018348083,-0.41265208,-0.055758197
102591082,102590717,0.06306956,-0.4427997,-0.03506367
102592378,102592051,0.16127957,-0.51412773,-0.025984108
102593715,102593384,0.24104762,-0.5453506,-0.038811985
102595043,102594716,0.25515744,-0.51626986,-0.05832048
102596380,102596050,0.20412454,-0.47636384,-0.062856525
102597709,102597383,0.12968755,-0.47389406,-0.046979196
102598951,102598624,0.08814447,-0.5320217,-0.029414006
102600282,102599958,0.15918128,-0.54369915,-0.026943168
102601617,102601290,0.30116332,-0.49265307,-0.04163112
102602954,102602624,0.3809907,-0.41410145,-0.056756582
102604299,102603972,0.31723472,-0.38816667,-0.05615333
102605616,102605289,0.18851854,-0.41867065,-0.0330491
102606952,102606623,0.1656469,-0.45336697,-0.011542793
102608425,102608069,0.26974958,-0.4350481,-0.015289616
102609663,102609333,0.36045843,-0.38960612,-0.039273903
102611011,102610650,0.32468984,-0.37051013,-0.055339888
102612254,102611924,0.22695789,-0.38215742,-0.049796954
102613584,102613257,0.24092397,-0.35344058,-0.03693725
102614951,102614624,0.38524175,-0.31996194,-0.038972154
102616220,102615868,0.47505933,-0.33166942,-0.05128415
102617544,102617199,0.3795789,-0.36991572,-0.05808531
102618926,102618600,0.20873377,-0.3846181,-0.04474645
102620201,102619873,0.20838746,-0.33569002,-0.020548047
102621529,102621203,0.34205002,-0.2367653,-0.01613232
102622862,102622536,0.47605926,-0.18106766,-0.040908236
102624204,102623872,0.4609468,-0.21272068,-0.06962461
102625465,102625113,0.34481606,-0.2865475,-0.07288602
102626791,102626462,0.26504776,-0.32749754,-0.046929244
102628125,102627799,0.31387755,-0.28741714,-0.024860851
102629448,102629126,0.41163298,-0.18452217,-0.02400963
102630947,102630620,0.4227348,-0.12494808,-0.03685068
102632235,102631869,0.3461517,-0.124329984,-0.045866724
102633446,102633120,0.29388878,-0.2050896,-0.049980763
102634782,102634453,0.33014673,-0.29738078,-0.05523414
102636142,102635786,0.39959672,-0.29660854,-0.061626464
102637379,102637055,0.3651675,-0.17393121,-0.056928802
102638713,102638388,0.2412867,-0.027376324,-0.03682353
102640047,102639721,0.18162532,0.022627015,-0.013943209
102641378,102641054,0.28003582,-0.03752248,-0.02132883
102642716,102642390,0.41428965,-0.10555128,-0.054992925
102644047,102643722,0.43110517,-0.109875314,-0.08743608
102645385,102645054,0.29089212,-0.058352076,-0.08594487
102646727,102646390,0.17917484,-0.003926277,-0.055913668
102647962,102647634,0.23496954,0.012453146,-0.02868864
102649303,102648977,0.39702427,0.000103034086,-0.035692886
102650632,102650307,0.41629362,-0.032457877,-0.06053043
102651968,102651633,0.25287428,-0.08847731,-0.06609785
102653398,102653073,0.07097931,-0.10969651,-0.040493615
102654705,102654380,0.118508086,-0.039484266,-0.0066063353
102655946,102655621,0.32338053,0.11782552,0.0036365855
102657281,102656954,0.43862623,0.26458767,-0.018303305
102658645,102658319,0.28177002,0.2600368,-0.048065905
