timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
97748146,97747832,0.9415762,-1.5698658,-0.13878988,52.41187,-92.412766,-5.826437
97749478,97749162,1.2346946,-1.3473004,-0.06822183,89.77866,-33.74719,7.11551
97750875,97750561,1.6297437,-0.7960171,-0.040074505,134.85268,64.30263,9.853043
97752152,97751829,1.8236036,-0.49750674,-0.123776145,136.0485,97.50508,-6.4463916
97753446,97753135,1.6837857,-0.7832345,-0.2842766,82.36092,27.378721,-31.40717
97754794,97754468,1.4161863,-1.3831745,-0.35788482,20.576496,-77.1604,-36.055794
97756125,97755801,1.3923473,-1.6880288,-0.2589103,13.498301,-108.44409,-11.419032
97757448,97757134,1.7335446,-1.4085604,-0.092075475,67.429886,-37.089336,18.384396
97758780,97758467,2.1286478,-0.86671305,-0.023950499,117.0171,59.903893,25.042221
97760113,97759800,2.239876,-0.5867354,-0.10493088,108.4475,91.19366,5.804872
97761455,97761136,2.0429554,-0.8130451,-0.27432,51.692886,32.483036,-23.344389
97762695,97762379,1.8226781,-1.3030359,-0.38375577,4.758534,-55.076225,-35.748913
97764025,97763711,1.9037621,-1.5264823,-0.33979902,18.327164,-78.06373,-20.207073
97765359,97765044,2.2845285,-1.2490764,-0.21084264,77.35944,-13.975229,5.4099092
97766700,97766377,2.6358912,-0.7541977,-0.12940569,117.39938,70.23737,17.322512
97768024,97767710,2.6814804,-0.51654226,-0.13942075,98.02738,92.34932,11.54337
97769359,97769043,2.4581409,-0.7745695,-0.24098638,39.372177,28.232193,-7.878601
97770688,97770376,2.2205832,-1.2828387,-0.34994975,-7.811079,-61.39703,-23.856691
97772133,97771800,2.2088628,-1.554214,-0.36215302,-7.0573406,-91.04786,-20.22675
97773395,97773080,2.4279177,-1.3646313,-0.26796973,30.88534,-38.59189,-0.0807726
97774645,97774333,2.6439953,-0.9328691,-0.1482404,59.17779,40.87778,19.493586
97775966,97775654,2.677575,-0.64806294,-0.10819292,51.039894,77.64582,21.394325
97777301,97776988,2.5457153,-0.7213489,-0.18622537,17.882765,47.412178,3.5685916
97778633,97778321,2.4103832,-1.0182726,-0.31553861,-7.9084086,-11.881904,-18.433958
97779968,97779654,2.4374688,-1.1968875,-0.38316807,-1.0893259,-37.747467,-25.126783
97781299,97780987,2.6067638,-1.1085997,-0.3298496,27.175385,-14.217415,-10.486979
97782637,97782321,2.7525811,-0.8965155,-0.2011451,44.781208,23.76567,13.029025
97783885,97783565,2.742844,-0.75679857,-0.0910084,32.788162,40.983295,28.059746
97785252,97784940,2.5840607,-0.8063604,-0.062631994,-0.8189631,23.1914,26.263014
97786548,97786228,2.3815634,-1.0045837,-0.118497945,-33.780518,-14.653086,11.0932045
97787884,97787566,2.28207,-1.1575428,-0.22514126,-42.162018,-36.04664,-8.901846
97789254,97788941,2.3512871,-1.1157284,-0.3059763,-21.06426,-20.601614,-20.001015
97790501,97790186,2.498746,-0.9313473,-0.29538566,7.7372785,14.392425,-13.526524
97791837,97791515,2.556915,-0.78644323,-0.19478776,15.038765,34.580048,6.153822
97793163,97792849,2.431259,-0.81268936,-0.08399319,-9.4908085,22.100489,22.85739
97794498,97794182,2.1856983,-0.9546546,-0.036208164,-47.863033,-6.174522,25.456007
97795875,97795556,1.9831225,-1.0430969,-0.054264586,-70.244,-18.885603,16.718807
97797173,97796859,1.9471684,-0.97937053,-0.12102582,-60.115936,-3.832521,1.9808804
97798493,97798180,2.0814586,-0.8581903,-0.19999236,-24.49808,16.800104,-11.374813
97799829,97799514,2.244651,-0.81983054,-0.24061455,7.409169,19.033916,-15.352041
97801160,97800846,2.2586617,-0.8899322,-0.2168903,7.409821,3.0553143,-7.894489
97802490,97802179,2.0833309,-1.0150067,-0.15345152,-23.528683,-18.19508,4.3040056
97803830,97803515,1.8148258,-1.0886816,-0.09953069,-62.52457,-25.899944,12.105166
97805088,97804758,1.59314,-1.0095335,-0.08117207,-84.88745,-6.697107,12.363324
97806409,97806090,1.4820544,-0.82609254,-0.07291921,-84.193016,24.97483,11.059571
97807736,97807423,1.4424144,-0.70212454,-0.030319044,-72.170815,39.385586,15.792564
97809070,97808756,1.3873628,-0.73350585,0.04646754,-65.58354,25.141716,24.98782
97810408,97810089,1.280893,-0.8521508,0.111873314,-68.82647,0.070908874,30.135462
97811743,97811422,1.1661946,-0.9324305,0.12018525,-72.519615,-12.799589,24.644056
97813074,97812755,1.0967766,-0.9112018,0.04709217,-67.84003,-6.2067485,6.9961414
97814411,97814089,1.0684514,-0.85205215,-0.071643874,-57.62269,4.7710943,-14.061288
97815762,97815422,1.0009519,-0.86744106,-0.15977368,-56.38753,0.8350779,-25.21961
97816980,97816667,0.8211043,-0.9535231,-0.15317455,-73.95225,-13.490396,-18.242859
97818373,97818060,0.57164824,-0.95996934,-0.053346418,-98.763985,-11.112948,2.3538625
97819645,97819333,0.3695862,-0.8267698,0.061619088,-109.93365,13.579526,20.59426
97821002,97820666,0.3204095,-0.6524653,0.097509615,-93.369354,39.051315,21.580462
97822309,97821996,0.39027888,-0.6264444,0.015230791,-61.345245,33.981888,3.0233564
97823668,97823330,0.3804009,-0.83712226,-0.10941764,-50.171803,-8.6966095,-18.035315
97825004,97824665,0.14777033,-1.0851078,-0.14980423,-78.139084,-47.016857,-20.2473
97826313,97825996,-0.237188,-1.0560704,-0.043605518,-124.44314,-30.75007,2.0565968
97827653,97827340,-0.555809,-0.7346283,0.11984173,-148.84436,29.349932,28.36438
97828978,97828664,-0.6135783,-0.40816027,0.19741924,-124.82193,75.97407,34.42865
97830309,97829995,-0.481219,-0.35958973,0.12344959,-75.484,66.09793,14.2548
97831576,97831236,-0.3965439,-0.64025325,-0.058305442,-45.65545,4.716838,-18.890081
97832883,97832569,-0.54662323,-0.98864615,-0.22197326,-61.133587,-53.088703,-41.324074
97834253,97833939,-0.86640584,-1.080402,-0.2518644,-100.49558,-55.369812,-36.643192
97835596,97835284,-1.1446527,-0.8594878,-0.1554233,-123.665215,-6.1980734,-12.5430355
97836898,97836568,-1.2063183,-0.5561071,-0.056390017,-105.90828,44.70198,6.243279
97838216,97837902,-1.0971537,-0.44101554,-0.055495847,-64.59378,52.911552,4.640432
97839630,97839299,-1.0839299,-0.5782341,-0.13420206,-49.06851,18.138922,-9.38229
97840893,97840577,-1.3329496,-0.7872224,-0.16981833,-80.00048,-19.93312,-12.8307085
97842185,97841873,-1.6907511,-0.8368891,-0.10425846,-121.08195,-22.93654,0.9833453
97843525,97843209,-1.873232,-0.6712888,-0.031639133,-123.65041,9.812137,12.505196
97844857,97844539,-1.822114,-0.4583654,-0.0441776,-87.65114,42.35622,7.3824306
97846185,97845872,-1.7241986,-0.39796942,-0.1259098,-52.626675,42.358025,-7.7664404
97847540,97847205,-1.7696899,-0.47510198,-0.20177013,-49.20757,20.221111,-18.380022
97848783,97848447,-1.9745649,-0.53883994,-0.22215445,-72.424225,5.538874,-17.49423
97850117,97849781,-2.2008598,-0.55192286,-0.19308488,-93.48859,2.2795484,-8.783031
97851453,97851119,-2.3001354,-0.5549626,-0.1563882,-88.77182,1.2627262,-0.89730537
97852780,97852447,-2.2719188,-0.56615835,-0.15253416,-64.48496,-0.8794406,-0.20092174
97854112,97853779,-2.257004,-0.5736768,-0.17175128,-48.21519,-1.8514823,-3.2942474
97855460,97855145,-2.3502572,-0.527001,-0.15445581,-53.312668,6.50676,0.47018737
97856772,97856459,-2.501296,-0.38789514,-0.08794594,-66.44758,28.2007,11.3676815
97858107,97857793,-2.597614,-0.21299551,-0.04619847,-67.34227,50.6734,15.472278
97859458,97859145,-2.5488656,-0.11508447,-0.11280169,-44.07455,55.23066,0.73139644
97860727,97860415,-2.4230206,-0.17289999,-0.2777662,-13.853296,33.06585,-26.694372
97862147,97861834,-2.4154875,-0.3581425,-0.42300364,-10.211547,-4.776419,-44.368427
97863449,97863133,-2.5799122,-0.49557522,-0.4127456,-35.415863,-25.781431,-32.310932
97864690,97864374,-2.7877543,-0.41934007,-0.22151951,-61.586205,-6.7862096,6.628719
97866020,97865707,-2.8601983,-0.1330567,0.017239036,-59.355404,42.167046,44.192883
97867353,97867040,-2.7614388,0.16795209,0.1100549,-29.728273,81.96797,49.008446
97868689,97868373,-2.61252,0.2455033,-0.025146473,1.1207042,75.70784,15.385111
97870022,97869707,-2.577449,0.013122749,-0.2963453,6.035414,20.121222,-32.646805
97871359,97871038,-2.698752,-0.30686894,-0.48873693,-15.534685,-36.46353,-56.42288
97872601,97872287,-2.8073559,-0.3676285,-0.4270585,-29.54637,-37.198215,-33.05205
97873933,97873621,-2.72612,-0.06445942,-0.18873103,-9.006747,21.735743,13.546795
97875266,97874953,-2.498048,0.37741128,0.029224915,30.580332,89.34871,46.028378
97876601,97876286,-2.3114977,0.57856214,0.09413152,54.07639,101.43753,45.957783
97877933,97877619,-2.3042731,0.33061653,-0.030191137,42.733974,37.118614,14.934861
97879271,97878952,-2.4477112,-0.11576568,-0.23681785,9.602054,-44.05309,-22.215992
97880597,97880285,-2.5524232,-0.24544409,-0.35361403,-9.220195,-53.97911,-36.03773
97881932,97881619,-2.4526715,0.147784,-0.3446518,9.935378,23.878874,-26.38732
97883367,97883049,-2.216218,0.7250489,-0.2895638,46.642906,113.05476,-11.536889
97884641,97884329,-2.0644438,0.9376268,-0.25137043,60.79547,121.265396,-2.8517687
97885935,97885622,-2.0755246,0.5654137,-0.23126689,45.237724,31.969315,1.0925198
97887205,97886890,-2.1071968,0.029472843,-0.18160199,30.475023,-62.324173,9.141706
97888507,97888196,-1.9632626,-0.011487809,-0.11325831,48.18722,-53.048668,18.328018
97889844,97889529,-1.6671242,0.5408697,-0.07389463,86.38653,50.48238,20.632061
97891184,97890862,-1.4838463,1.0900264,-0.094685405,96.72987,128.30595,12.452106
97892508,97892195,-1.5719663,1.0528939,-0.17051744,60.27254,91.81654,-2.7834167
97893848,97893529,-1.764709,0.51637346,-0.22317815,15.595707,-17.094166,-10.624326
97895176,97894862,-1.7722187,0.13005619,-0.21176496,11.933894,-75.141136,-6.224544
97896507,97896194,-1.4779758,0.33987314,-0.15538809,58.477646,-22.260992,4.4966145
97897845,97897527,-1.0931535,0.8710597,-0.08778495,108.57087,69.8235,14.565359
97899085,97898769,-0.9140483,1.1189973,-0.0552641,113.27396,93.51201,16.542524
97900418,97900103,-0.9565548,0.87024957,-0.07079525,81.09773,30.941074,10.250436
97901748,97901435,-0.98045456,0.525755,-0.11394265,59.919754,-31.72042,0.8408656
97903087,97902769,-0.8099308,0.54722214,-0.17679095,75.46403,-19.769709,-9.680982
97904414,97904101,-0.53710055,0.8523275,-0.21823898,103.66061,34.865192,-14.1957655
97905746,97905434,-0.405409,0.99350756,-0.18776122,101.79111,49.233124,-5.78773
97907125,97906811,-0.4896149,0.81360906,-0.07966557,65.21639,8.2083645,13.412381
97908405,97908091,-0.5359341,0.64535,0.03796793,44.092236,-20.421648,29.637333
97909701,97909386,-0.27479663,0.80328226,0.062037922,78.40567,11.129713,26.65773
97911039,97910719,0.15116896,1.1180698,-0.03413676,131.02776,60.117706,4.7303114
97912366,97912052,0.33127227,1.1406292,-0.17232175,130.58691,49.156273,-18.956448
97913699,97913386,0.14137879,0.78403676,-0.23756611,69.88128,-20.941807,-25.070356
97915032,97914718,-0.08862027,0.44989097,-0.15123023,17.591846,-70.26722,-4.9198337
97916368,97916051,0.08681683,0.5505471,0.012267268,44.2478,-36.618813,22.988623
97917699,97917385,0.6229737,1.037905,0.09889879,123.03994,52.00728,31.719172
97919032,97918717,1.0226327,1.4176188,0.038520105,160.46365,101.68043,14.386346
97920274,97919959,0.9889325,1.2701986,-0.12603061,118.42501,53.23612,-15.944503
97921609,97921293,0.7215245,0.7150256,-0.2447669,48.534386,-50.067192,-31.472761
97922949,97922630,0.6622544,0.32817,-0.19700524,29.530863,-101.05766,-16.232365
97924289,97923974,1.0407444,0.5235576,-0.08090763,86.548004,-44.79941,6.300043
97925605,97925291,1.6096867,1.1165706,-0.045908764,160.80234,62.764194,10.29291
97926944,97926626,1.8805127,1.5115894,-0.1021599,168.41501,112.22297,-1.4325173
97928378,97928060,1.6784997,1.3028842,-0.20296834,97.15178,51.36072,-17.665451
97929654,97929334,1.3460859,0.7320656,-0.23531264,21.704897,-53.797882,-18.701067
97930976,97930656,1.3125556,0.40906423,-0.15721004,12.877301,-93.30638,-1.5265571
97932236,97931919,1.632518,0.64663476,-0.048971597,63.290413,-32.17887,16.515703
97933553,97933237,1.953725,1.1333631,-0.004045657,101.55737,54.61015,19.954649
97934885,97934570,2.0163343,1.3294924,-0.048921093,88.64132,73.22433,7.968488
97936235,97935922,1.8602452,1.0492761,-0.12707868,43.214283,9.909915,-6.5512147
97937558,97937236,1.7228503,0.63117015,-0.1460517,11.727198,-60.485844,-7.9366097
97938891,97938573,1.8250004,0.53696674,-0.09013951,26.849138,-61.137695,3.158705
97940235,97939920,2.1227527,0.8567815,-0.010360127,70.14473,5.751255,15.536471
97941478,97941161,2.3887196,1.2639493,0.03088519,97.99202,70.88415,18.691132
97942809,97942495,2.4770496,1.3726103,-0.006153167,90.402115,71.788704,8.20844
97944148,97943830,2.4092786,1.0667077,-0.11433012,59.132057,4.6890736,-11.459768
97945475,97945160,2.3142781,0.62276506,-0.18592502,30.800552,-68.87903,-20.346365
97946810,97946494,2.3321168,0.48007894,-0.12430822,27.46968,-75.71424,-5.330515
97948144,97947828,2.4568436,0.76781577,0.008786535,42.105423,-10.70725,17.677351
97949478,97949161,2.5534494,1.227871,0.073828615,48.414032,67.06637,24.083923
97950868,97950553,2.5194857,1.4936984,0.010074006,31.761545,94.91196,7.9362216
97952158,97951831,2.3785925,1.3843747,-0.12771055,1.4887035,54.92052,-16.475513
97953400,97953085,2.2560174,1.0068469,-0.22123674,-18.621817,-19.461063,-27.890724
97954728,97954413,2.3016467,0.7059988,-0.19166584,-6.3229,-63.753616,-16.497753
97956060,97955746,2.5295572,0.71863335,-0.07903718,32.85242,-46.609287,5.6885223
97957392,97957079,2.7353983,0.986148,0.01458121,58.92167,8.029938,19.640255
97958727,97958413,2.706807,1.2700533,0.045030817,40.42139,52.465668,20.11787
97960062,97959747,2.4684556,1.3444611,0.026031679,-7.969619,52.321163,12.498475
97961418,97961079,2.2128844,1.2051331,-0.0111580575,-47.885574,17.540998,3.6034257
97962749,97962411,2.1060724,1.0524273,-0.06993897,-54.292587,-11.038424,-6.9182444
97964091,97963745,2.1750076,1.0441802,-0.13786116,-30.61474,-9.470078,-16.511208
97965303,97964990,2.3103282,1.1245334,-0.16400619,-1.7430204,5.8638206,-16.959387
97966669,97966323,2.3608696,1.1717654,-0.11517636,6.4540772,12.085808,-4.9936295
97967971,97967657,2.2642834,1.1389463,-0.022174327,-11.248627,3.814479,11.417833
97969340,97968989,2.0892477,1.0864767,0.06500218,-37.595936,-5.498786,23.15204
97970661,97970322,1.9563266,1.1259564,0.1250908,-50.858856,2.6140053,27.851774
97971978,97971656,1.9470611,1.2663586,0.14584705,-40.802315,25.264746,24.984146
97973371,97973057,2.030157,1.379248,0.10508905,-18.099901,37.925697,12.589576
97974648,97974335,2.075624,1.3515707,0.004580157,-7.0519137,24.580183,-6.8048124
97975943,97975631,1.9573371,1.2313235,-0.110958904,-25.607174,-0.60562575,-24.236065
97977276,97976964,1.6663929,1.1712153,-0.16971613,-68.15,-9.906013,-28.227228
97978634,97978319,1.3799965,1.2496157,-0.09535548,-99.829155,5.536066,-9.353716
97979880,97979562,1.3128965,1.3696264,0.07756113,-88.0532,23.86713,21.20867
97981253,97980939,1.4779778,1.3804356,0.21811083,-41.169292,19.894352,39.31112
97982539,97982227,1.6470503,1.2600443,0.23780361,-4.906824,-4.473933,33.51571
97983878,97983561,1.5618566,1.1657416,0.14685135,-18.87793,-18.555918,10.933652
97985207,97984894,1.2179056,1.2414521,-0.008717373,-71.78912,-1.4355607,-17.081831
97986537,97986226,0.85002404,1.4558283,-0.12622748,-116.02515,34.300327,-32.302467
97987900,97987560,0.73116964,1.62021,-0.11182848,-109.09188,53.222435,-22.365316
97989227,97988892,0.859152,1.561445,0.025122257,-63.739437,31.095715,5.288276
97990562,97990225,0.9801646,1.3333459,0.17820153,-30.403814,-13.335777,29.099823
97991898,97991559,0.8825971,1.1927054,0.24478145,-40.61929,-32.815727,33.261887
97993144,97992812,0.57425576,1.2827187,0.18845062,-82.824104,-10.122713,16.35985
97994492,97994145,0.22174329,1.5023272,0.06479103,-122.36079,28.209496,-7.5705156
97995898,97995585,0.024036795,1.62506,-0.014435691,-127.29902,41.502308,-18.599531
97997173,97996859,0.025588393,1.5128573,0.0130818505,-98.67094,13.217546,-9.672835
97998435,97998102,0.1026955,1.2558031,0.09711999,-64.41644,-31.977001,6.2528615
97999771,97999436,0.11558673,1.0951676,0.14093444,-48.591667,-50.656143,11.85105
98001096,98000784,-0.024307497,1.1592456,0.12841006,-61.50044,-28.356995,7.072326
98002432,98002114,-0.29889458,1.3497853,0.108868316,-93.37448,9.256195,2.4034486
98003759,98003448,-0.5659753,1.4846206,0.13085507,-116.48207,28.877323,5.63921
98005096,98004783,-0.7013435,1.4451746,0.18401563,-112.67448,15.480485,13.185466
98006416,98006101,-0.67963016,1.2793888,0.22716895,-84.0194,-15.2983265,17.233932
98007744,98007433,-0.5997523,1.1613697,0.1898373,-52.56977,-30.85416,6.9827805
98009079,98008766,-0.60965765,1.1922714,0.080620855,-43.19909,-18.604605,-12.542896
98010334,98010021,-0.78602886,1.2883868,0.01796265,-63.243397,1.232344,-19.726007
98011677,98011353,-1.081844,1.3164934,0.07796697,-98.18387,5.1648893,-5.164824
98013034,98012720,-1.3608198,1.2132481,0.20605254,-122.13098,-13.31843,17.043787
98014321,98014007,-1.4565468,1.0485541,0.29147443,-110.3075,-37.425728,27.005314
98015652,98015340,-1.3419579,0.9574633,0.24078988,-66.83714,-43.742542,12.246671
98017035,98016720,-1.1831604,0.9952755,0.070044674,-26.374275,-27.62446,-18.663507
98018375,98018061,-1.200648,1.0730684,-0.0671112,-24.32998,-8.879809,-36.67627
98019709,98019394,-1.461555,1.0895342,-0.03066403,-62.497303,-4.542682,-22.00533
98020950,98020636,-1.803305,1.0108095,0.14890297,-104.757645,-16.754663,12.523228
98022289,98021969,-1.9864175,0.8912538,0.30602044,-111.08101,-32.693974,35.211956
98023619,98023302,-1.9439445,0.8193695,0.3089776,-79.21508,-37.09275,27.39083
98024951,98024636,-1.8377753,0.8067979,0.16896726,-44.595417,-30.914013,-1.8763417
98026310,98025968,-1.8451346,0.80030334,0.03137898,-36.575657,-25.309704,-23.757141
98027614,98027302,-1.9905261,0.73813784,0.016646106,-52.741955,-30.225882,-20.535446
98028948,98028634,-2.1378157,0.62245584,0.09127786,-65.08469,-42.656967,-3.6726313
98030190,98029876,-2.1623924,0.52502644,0.1444186,-54.44771,-49.162224,5.635959
98031530,98031208,-2.1187346,0.47079498,0.13622248,-35.377796,-47.19226,2.9262927
98032855,98032541,-2.1446269,0.43172222,0.1373588,-32.282913,-43.271233,2.6638381
98034225,98033911,-2.2757232,0.39173502,0.20810093,-46.975433,-40.37489,13.911238
98035522,98035208,-2.4091063,0.34440857,0.30092993,-58.33442,-39.3707,26.031492
98036856,98036540,-2.4052055,0.2745618,0.32272822,-44.33343,-42.26243,23.502886
98038207,98037874,-2.271049,0.21131249,0.19873399,-12.417291,-43.342106,-2.4759047
98039667,98039353,-2.181687,0.15177879,0.004936995,4.5084515,-43.661636,-33.6803
98040897,98040580,-2.2586482,0.080280766,-0.059178438,-9.671374,-45.864838,-36.062687
98042142,98041830,-2.4418147,0.015337275,0.11933076,-37.71533,-46.427067,1.8428061
98043468,98043154,-2.5563488,-0.026668826,0.39219853,-47.745216,-43.079605,46.124363
98044821,98044505,-2.482404,-0.055073053,0.5166161,-24.486198,-38.307354,55.619213
98046133,98045820,-2.268058,-0.094195016,0.37995657,16.258934,-36.434227,20.22053
98047468,98047153,-2.1131494,-0.17573564,0.10944476,37.582577,-42.028645,-28.686075
98048800,98048486,-2.1526353,-0.31829146,-0.06435279,22.232004,-56.429146,-50.239334
98050148,98049832,-2.3024416,-0.46735618,0.01746518,-7.2883387,-68.3736,-24.928421
98051440,98051119,-2.3787837,-0.5164848,0.26327947,-17.712212,-61.021652,21.011137
98052720,98052406,-2.2780108,-0.45669398,0.41736108,3.298732,-37.64187,41.01836
98054054,98053739,-2.0712059,-0.4224574,0.3405693,36.58508,-24.152592,18.706573
98055437,98055120,-1.9514085,-0.53307164,0.13065097,47.643055,-37.541733,-19.969004
98056678,98056363,-2.040111,-0.74380344,-0.005719132,21.963188,-64.01628,-37.40407
98058007,98057695,-2.2380247,-0.8966175,0.06746707,-15.260464,-74.63272,-16.491966
98059348,98059029,-2.2711275,-0.8949426,0.27397808,-16.405764,-57.522125,21.150116
98060678,98060361,-2.0341237,-0.80501455,0.4229312,26.766361,-30.10243,40.50414
98062125,98061805,-1.7512003,-0.75679916,0.41039172,66.99333,-15.874368,29.05842
98063405,98063082,-1.6592398,-0.7911145,0.28759682,66.60836,-18.302637,2.3420982
98064644,98064333,-1.7611625,-0.8970952,0.15932797,34.88281,-31.909355,-19.080238
98065970,98065656,-1.8652058,-1.0386101,0.101787284,10.600453,-48.16091,-24.071795
98067303,98066989,-1.7419909,-1.1407237,0.10383442,29.488749,-54.122074,-18.37767
98068635,98068322,-1.388531,-1.1608183,0.10004825,81.48769,-45.329933,-15.076733
98069970,98069655,-1.0765461,-1.1464235,0.074214965,114.14521,-33.039265,-16.026686
98071311,98070989,-1.0655246,-1.146933,0.064208224,89.89261,-25.999807,-14.0651245
98072633,98072321,-1.2518716,-1.19282,0.089726,39.45922,-28.021425,-6.665063
98073967,98073654,-1.338696,-1.2702833,0.13781781,17.31534,-34.615967,2.679279
98075303,98074988,-1.184109,-1.3122215,0.14278623,39.642338,-33.687077,2.621499
98076546,98076231,-0.90800357,-1.2927176,0.043908607,76.33508,-22.982231,-14.5361185
98077876,98077563,-0.7144058,-1.289045,-0.11135877,90.89504,-17.57037,-36.82777
98079213,98078896,-0.6728038,-1.3567489,-0.18353084,77.413895,-25.012506,-40.09045
98080545,98080229,-0.68626416,-1.4236819,-0.08668801,58.305973,-30.334267,-14.886212
98081876,98081562,-0.64244986,-1.4094057,0.098665774,53.029797,-21.052547,18.82615
98083254,98082939,-0.5053008,-1.325473,0.22418477,64.22384,-2.5284593,34.926178
98084495,98084182,-0.3236707,-1.2461983,0.21505073,79.95944,10.849737,25.300152
98085875,98085562,-0.20084281,-1.2852979,0.09130182,82.27842,1.4620957,-0.8080957
98087163,98086849,-0.16502842,-1.4889146,-0.058950413,69.97613,-32.66754,-25.221378
98088491,98088180,-0.1138128,-1.6891814,-0.14787972,63.350357,-57.963383,-33.99411
98089836,98089520,0.04062605,-1.6769551,-0.1480092,75.159164,-42.380764,-26.324354
98091167,98090846,0.23296902,-1.4304156,-0.09730495,90.18513,7.9726634,-12.138183
98092492,98092180,0.33545506,-1.1450722,-0.028471002,86.824394,52.644436,1.8250369
98093832,98093519,0.33149368,-1.1282514,0.011992802,66.95013,42.62396,7.882084
98095166,98094845,0.31532487,-1.4365109,-0.025104454,49.783356,-18.004953,-0.2528551
98096399,98096086,0.41653132,-1.7384087,-0.1414156,56.13555,-62.876617,-19.464956
98097738,98097419,0.7132068,-1.6746589,-0.27025566,93.12648,-37.130684,-36.267513
98099072,98098752,1.0557234,-1.261341,-0.3427507,128.60394,39.515297,-39.990585
98100399,98100086,1.1680677,-0.86602753,-0.35749218,117.86733,94.95247,-33.497276
98101734,98101419,1.0277148,-0.8820715,-0.32406005,68.48245,69.70668,-20.49863
98103070,98102751,0.85561514,-1.3745075,-0.23592006,25.541874,-27.447283,-1.3832011
98104402,98104084,0.8758811,-1.8614577,-0.14000478,24.218279,-100.25897,14.522113
98105754,98105421,1.1760204,-1.8052458,-0.14642552,68.94405,-66.852104,9.762266
98107162,98106812,1.5583717,-1.2231852,-0.30762693,116.368065,44.3309,-19.2468
98108419,98108083,1.7087306,-0.67982143,-0.52168626,114.389465,122.602234,-50.125465
98109753,98109418,1.5243876,-0.68510044,-0.6488802,58.20177,92.68938,-59.48611
98110991,98110672,1.242056,-1.2213601,-0.5649419,-0.6196996,-16.659239,-31.920145
98112308,98111992,1.1969483,-1.6976839,-0.32631898,-6.656813,-89.79248,14.424345
98113659,98113325,1.5225397,-1.5655831,-0.15788841,49.302498,-46.122097,38.29201
98114994,98114658,1.9730927,-0.9455026,-0.20780954,112.1275,66.46961,21.034872
98116329,98115992,2.1236305,-0.4677447,-0.39545685,110.804924,128.79662,-14.639046
98117636,98117324,1.8754267,-0.5907854,-0.5834965,44.846783,78.19632,-42.00979
98118970,98118657,1.5533738,-1.1881514,-0.61403745,-17.356352,-37.69862,-37.15457
98120304,98119991,1.5296147,-1.6514899,-0.47924793,-16.11371,-103.95736,-6.5232906
98121636,98121323,1.8384191,-1.5158097,-0.3092237,38.813454,-56.781143,22.69754
98122980,98122661,2.169116,-0.9318263,-0.20987342,84.05275,52.174286,33.73391
98124234,98123920,2.2335172,-0.46641058,-0.20787928,75.1419,115.75462,26.33587
98125552,98125237,2.0281553,-0.55280405,-0.29128045,24.350513,74.211685,6.6799917
98126887,98126569,1.7765124,-1.0422277,-0.39347467,-21.94112,-22.817657,-11.497033
98128238,98127924,1.7570733,-1.3357953,-0.45688394,-19.233286,-64.38955,-19.22202
98129619,98129300,2.0325077,-1.0795522,-0.47325677,30.905064,-6.5231657,-17.54902
98130993,98130648,2.3706858,-0.5459065,-0.44868624,79.363914,82.590645,-9.57173
98132235,98131920,2.4969976,-0.2204898,-0.42382705,81.71173,116.57279,-3.5127134
98133571,98133254,2.32821,-0.37041473,-0.4453771,35.271294,64.78737,-6.424077
98134811,98134496,2.0071702,-0.85502714,-0.4809932,-25.246147,-29.35627,-10.808628
98136143,98135830,1.8062528,-1.1860945,-0.47810912,-51.859997,-75.92917,-7.7902603
98137480,98137162,1.9007219,-1.0236722,-0.43149498,-24.016535,-30.942894,1.6617112
98138817,98138495,2.1772642,-0.52139217,-0.37182912,26.833443,58.73403,11.101641
98140167,98139830,2.3871815,-0.11161188,-0.32468736,54.831985,112.166824,16.302975
98141521,98141208,2.366013,-0.10561033,-0.3270283,38.48632,87.044815,12.145321
98142780,98142450,2.139256,-0.4875655,-0.3770416,-7.5812564,4.431595,1.1871088
98144131,98143783,1.9152843,-0.88733107,-0.4321396,-42.27794,-61.408928,-8.081942
98145446,98145130,1.8753284,-0.9210837,-0.46501693,-38.88273,-52.010765,-11.607426
98146778,98146463,1.9846611,-0.58983135,-0.4627505,-12.212646,14.549012,-8.559884
98148109,98147796,2.048526,-0.19577695,-0.41323978,0.47170392,75.689964,1.6159065
98149440,98149128,1.9403667,-0.031410586,-0.32791653,-17.906118,85.033485,15.307426
98150906,98150592,1.7616817,-0.1715759,-0.25591794,-43.248554,42.56389,23.635727
98152162,98151834,1.6812118,-0.43621862,-0.25312424,-46.462074,-10.157425,18.628649
98153396,98153083,1.7709571,-0.58546484,-0.3242497,-21.047928,-31.77634,2.6907785
98154732,98154418,1.914054,-0.5156431,-0.41629,6.835702,-12.62253,-12.960464
98156062,98155750,1.8927313,-0.29845506,-0.45950472,1.0385869,25.973557,-16.934752
98157394,98157083,1.6472908,-0.1259413,-0.3990419,-40.054028,48.163937,-2.9357162
98158730,98158416,1.3399166,-0.108435586,-0.25838876,-81.562675,40.00054,20.939386
98159973,98159658,1.1935456,-0.17644545,-0.12337323,-86.947,20.033924,38.349262
98161304,98160991,1.2701906,-0.20113677,-0.076689355,-54.720657,11.887749,37.22077
98162638,98162325,1.4336221,-0.13641301,-0.1431816,-15.974942,20.170765,17.847166
