timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
91002508,91001990,0.9754393,0.05028953,0.002147873,-0.21443984,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91050245,91049704,0.9766287,0.014285702,0.012145362,-0.21411383,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91097870,91097352,0.9757849,-0.048834328,0.013711806,-0.21277028,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91150918,91150322,0.9764265,-0.021045202,-0.004929832,-0.21476546,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91198587,91198043,0.9761997,0.016626423,-0.01676696,-0.21558437,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91251513,91250993,0.9748115,-0.020278748,-0.011902985,-0.22178726,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91299179,91298660,0.97465646,-0.00587276,-0.019328652,-0.22279301,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91352174,91351588,0.97442377,0.050330155,-0.030737013,-0.21684186,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91399849,91399342,0.9755957,0.029687133,-0.01563852,-0.21699592,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91452807,91452266,0.97545946,-0.0055802977,-0.0016240928,-0.22010253,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91500509,91499973,0.9757265,0.04055448,-0.005173319,-0.21514282,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91548150,91547590,0.97566974,0.0673257,0.014913145,-0.20811921,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91601167,91600580,0.97682446,0.016746905,0.04133414,-0.2093447,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91648775,91648259,0.9773851,-0.010198074,0.031466957,-0.20886397,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91701785,91701247,0.97631365,0.046884913,0.0022048526,-0.21120767,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91750006,91748893,0.9754982,0.06688595,-0.00968776,-0.2093697,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91802385,91801861,0.97682875,0.00044632255,-0.017904967,-0.21327177,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91850047,91849525,0.97577477,-0.018980043,-0.04231482,-0.21380563,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91897755,91897162,0.9737178,0.03741183,-0.06936466,-0.21368836,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91950804,91950184,0.973092,0.07331847,-0.07133521,-0.2064648,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
91998485,91997873,0.9750166,0.020466443,-0.04959018,-0.21555677,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92051393,92050818,0.9740052,-0.020341309,-0.014127786,-0.2251678,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92099048,92098488,0.97456175,0.023819013,-0.0013851603,-0.22284551,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92152050,92151467,0.97336215,0.0659203,0.0016113078,-0.21958607,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92199845,92199150,0.97477,0.018802205,0.013483298,-0.22200908,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92252609,92252092,0.9741036,-0.03774971,0.014193104,-0.2224762,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92300353,92299791,0.97507447,-0.0004193158,-0.0061981822,-0.22179094,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92348092,92347483,0.974975,0.040800218,-0.017664373,-0.21782373,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92401082,92400443,0.97474647,-0.007494647,-0.010449787,-0.2229439,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92448593,92448082,0.9731601,-0.037240177,-0.012552529,-0.22674893,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92501670,92501081,0.973317,0.027647132,-0.031010572,-0.22567233,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92549354,92548781,0.971107,0.077584155,-0.04300819,-0.22154504,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92602423,92601833,0.97383904,0.024115087,-0.030135585,-0.22393711,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92649919,92649377,0.97243494,-0.04407186,-0.011348277,-0.22868991,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92697576,92697054,0.9729634,-0.027033018,-0.0065757358,-0.22927766,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92750723,92750072,0.97176576,0.04750069,-0.016051706,-0.23055872,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92798325,92797745,0.9720316,0.041193336,-0.011007665,-0.23094733,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92851206,92850675,0.97217137,-0.019404354,-0.00056164904,-0.2334655,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92898946,92898391,0.9721776,0.0048784767,-0.008045474,-0.2340562,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92951901,92951325,0.9709435,0.056414366,-0.023867575,-0.23133625,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
92999623,92999024,0.9718664,0.021291673,-0.017554533,-0.23391095,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93052529,93051991,0.9697224,-0.03629406,-0.011961835,-0.24120142,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93100133,93099615,0.9704639,0.0058627967,-0.02043155,-0.2403086,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93153141,93152569,0.9687183,0.077675715,-0.028791552,-0.23392826,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93200917,93200304,0.9705978,0.06515832,-0.00633152,-0.23163383,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93248597,93248050,0.97281367,0.002596122,0.0033765293,-0.23155014,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93301455,93300939,0.9722958,0.020001935,-0.018753199,-0.23214056,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93349124,93348571,0.96968836,0.070698105,-0.042544544,-0.22999205,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93402175,93401618,0.9714485,0.043817736,-0.03915003,-0.22985907,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93450221,93449328,0.9709408,-0.029459804,-0.025242368,-0.23615429,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93497449,93496913,0.97173494,-0.01864534,-0.02237201,-0.23427147,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93550506,93549953,0.9730685,0.03358461,-0.017911918,-0.22735228,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93598199,93597580,0.9732792,0.015588726,-0.003022509,-0.22907521,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93651198,93650674,0.9721993,-0.007069819,-0.032601364,-0.23176648,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93698701,93698181,0.9710153,0.033884816,-0.061984364,-0.22833987,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93751669,93751146,0.9713783,0.021099783,-0.052161112,-0.2307775,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93799723,93798837,0.97004503,-0.014259898,-0.02572097,-0.24113879,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93852375,93851848,0.9702914,0.02243514,-0.021358412,-0.23994827,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93900035,93899488,0.97122365,0.019588351,-0.02319686,-0.23622656,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
93947752,93947217,0.97065353,-0.029780317,-0.024227163,-0.23739825,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94000730,94000154,0.9713751,0.009145909,-0.041413486,-0.2337342,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94048432,94047830,0.97209454,0.06727468,-0.03606648,-0.22182328,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94101349,94100836,0.97431666,0.05062109,0.0012215943,-0.2194156,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94149006,94148487,0.9749325,-0.0008154576,0.01044534,-0.22225414,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94202049,94201460,0.97392684,0.0298482,-0.0068089217,-0.22478715,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94249706,94249121,0.9713885,0.070625566,-0.02151919,-0.22572865,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94297408,94296864,0.9736634,0.02657932,-0.022495456,-0.22531588,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94350282,94349734,0.97306865,-0.03423337,-0.027962811,-0.22623834,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94397926,94397413,0.9731147,0.007438554,-0.04169426,-0.22639355,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94451020,94450409,0.9719272,0.07816303,-0.034438115,-0.21923058,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94498646,94498098,0.97402346,0.0616461,0.0051120273,-0.21783507,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94551561,94551028,0.97468007,-0.023290716,0.03786599,-0.2191404,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94599299,94598760,0.9742662,-0.027234046,0.041630875,-0.21984254,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94652353,94651810,0.9724745,0.04960969,0.027557231,-0.22599317,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94699880,94699343,0.9725156,0.05105097,0.026068315,-0.2256715,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94752821,94752302,0.97454035,-0.02196443,0.02522644,-0.2217031,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94800642,94800048,0.9753774,-0.013225964,0.006961723,-0.2200357,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94848221,94847651,0.97338384,0.056560554,-0.011724871,-0.22178222,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94901152,94900634,0.9734661,0.05466096,-0.0024765134,-0.22219303,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
94948903,94948355,0.9735949,0.002169183,0.017137112,-0.2276285,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95001817,95001280,0.97313863,0.037826695,0.02394505,-0.22582543,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95049585,95048954,0.9708394,0.08428159,0.037036285,-0.22135022,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95102495,95101958,0.9733015,0.049877413,0.062013235,-0.21529284,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95150178,95149661,0.97525615,0.009988452,0.034174208,-0.21819241,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95197805,95197257,0.97395957,0.020162353,-0.028756244,-0.22398543,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95250968,95250348,0.9716374,0.012970787,-0.051569827,-0.23041949,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95298573,95298056,0.9716017,-0.01128153,-0.023255462,-0.23520625,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95351513,95350929,0.97045636,0.032940764,-0.0056310208,-0.23895147,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95399114,95398571,0.96970737,0.051847924,-0.0148494085,-0.23824155,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95452152,95451583,0.9718743,-0.0064002723,-0.01897344,-0.23464726,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95499852,95499310,0.9713644,-0.0045405696,-0.035866484,-0.23482822,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95552750,95552218,0.96868,0.0597073,-0.04269651,-0.2372155,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95600444,95599921,0.969842,0.057745952,-0.017935688,-0.23611477,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95648157,95647559,0.9707937,0.010657973,0.01280747,-0.23933657,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95701121,95700596,0.9694889,0.044861138,0.026288649,-0.23955722,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95748706,95748180,0.965945,0.09363322,0.025836958,-0.23982382,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95801747,95801159,0.96819717,0.053048138,0.044603076,-0.240397,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95849725,95848881,0.96863467,0.0073296675,0.057775464,-0.24156816,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95902312,95901795,0.9679972,0.052690968,0.044144504,-0.24136387,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95950200,95949469,0.9664977,0.086836554,0.038749404,-0.2384118,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
95997709,95997194,0.9695613,0.039790116,0.04634197,-0.23710814,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96050708,96050087,0.9717838,-0.024634724,0.01505642,-0.23409963,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96098411,96097816,0.9709145,0.013051212,-0.033292934,-0.23674105,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96151298,96150772,0.9667093,0.079381466,-0.07098793,-0.23266377,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96198974,96198453,0.9691176,0.05548291,-0.06762565,-0.23056346,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96252014,96251417,0.97006226,-0.021598313,-0.05488289,-0.23558594,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96299649,96299049,0.9697637,0.0018269153,-0.05902301,-0.2367942,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96352578,96352056,0.9688221,0.05725997,-0.056796826,-0.23426321,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96400292,96399750,0.9702983,0.026101915,-0.028387897,-0.2388185,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96447962,96447429,0.9686865,-0.02860408,0.002295745,-0.24662332,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96500990,96500401,0.9684436,0.0125770895,0.013186458,-0.24856587,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96548671,96548146,0.9674237,0.062903404,0.011976876,-0.24493097,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96601505,96600986,0.9694582,0.011642536,0.027539263,-0.24342723,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96649292,96648720,0.9694524,-0.033472326,0.021142354,-0.24206366,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96702205,96701630,0.97014695,0.026941296,-0.0077712596,-0.24089158,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96750393,96749342,0.96920353,0.07126185,-0.014614776,-0.23527184,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96797587,96797044,0.97148585,0.020706663,-0.0036205137,-0.23616417,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96850656,96850026,0.970611,-0.04764214,-0.014543855,-0.23544222,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96898250,96897692,0.97061723,-0.012746378,-0.043704487,-0.23628318,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96951231,96950656,0.96965307,0.021696303,-0.06490733,-0.23471081,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
96998839,96998320,0.96871513,-0.028354144,-0.05934708,-0.23930088,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97051778,97051234,0.9687962,-0.033965565,-0.055269804,-0.23921882,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97099605,97098958,0.9714298,0.018084442,-0.046448667,-0.2320338,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97152452,97151933,0.97263485,0.011342245,-0.010406643,-0.23182872,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97200094,97199580,0.97062665,-0.00039462253,-0.014659762,-0.2401433,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97247840,97247297,0.9668729,0.011824664,-0.06278457,-0.2471342,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97300823,97300265,0.9632999,-0.02099664,-0.08705762,-0.2530486,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97348541,97347923,0.9644643,-0.02105722,-0.050726883,-0.25844178,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97401443,97400908,0.9648591,0.04690838,-0.025262743,-0.25730988,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97449095,97448571,0.9643112,0.06472671,-0.005092678,-0.25668788,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97502099,97501521,0.9670546,-0.007521009,0.017415252,-0.2538613,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97550051,97549161,0.9674138,-0.038333572,0.0036634651,-0.25025532,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97597475,97596939,0.9682394,0.012420849,-0.022235462,-0.24872461,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97650334,97649813,0.968489,0.05039293,-0.013728902,-0.24351855,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97698170,97697569,0.9691791,0.014656412,0.007150145,-0.24581683,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97751136,97750561,0.96840566,-0.0037979567,-0.011604906,-0.24908134,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97798729,97798180,0.96530586,0.042117532,-0.049041122,-0.25299355,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97851651,97851119,0.9638167,0.030386424,-0.066454925,-0.25635523,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97899607,97898769,0.9632387,-0.017124416,-0.04775263,-0.26381364,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97952389,97951831,0.96329594,0.02020476,-0.03348169,-0.26557827,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
97999982,97999436,0.9628313,0.060999338,-0.014779493,-0.26271012,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98047671,98047153,0.9654797,0.025084656,0.011240184,-0.25902393,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98100767,98100086,0.96610266,-0.003023787,-0.01160824,-0.25787932,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98148354,98147796,0.962456,0.034706663,-0.043113813,-0.265735,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98201291,98200766,0.961349,0.033835165,-0.041773498,-0.27003407,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98248934,98248385,0.9602592,-0.021429261,-0.011962212,-0.278029,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98301989,98301414,0.959736,-0.0017399997,0.015156388,-0.28048906,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98349668,98349056,0.9571653,0.07387118,0.021839704,-0.27910712,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98397396,98396857,0.9544439,0.10392587,0.052750304,-0.2746884,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98450232,98449717,0.9576528,0.04759741,0.08820183,-0.26991898,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98497926,98497405,0.961557,0.0036161013,0.06833751,-0.26594207,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98551011,98550382,0.96159095,0.040364526,0.012510348,-0.2712139,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98598577,98598058,0.9604907,0.043247428,-0.026428774,-0.27365834,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98651536,98651013,0.9593759,-0.020268137,-0.025470935,-0.28024673,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98699186,98698647,0.9598811,-0.0026969733,-0.012826282,-0.28010094,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98752225,98751663,0.9609935,0.050846852,0.005484975,-0.2718013,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98799847,98799331,0.96133345,0.035814103,0.040715408,-0.26999554,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98852861,98852314,0.9628237,-0.010158213,0.032361444,-0.2679929,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98900469,98899937,0.96184385,0.015559036,-0.019412668,-0.2724654,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
98948228,98947631,0.95795494,0.04325548,-0.06726632,-0.27554777,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99001123,99000580,0.9558671,0.0007894006,-0.06507823,-0.2865001,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99048819,99048302,0.95581883,0.0025265217,-0.026523547,-0.29274663,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99101779,99101215,0.95418143,0.06632051,-0.012155374,-0.2915336,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99149530,99148904,0.9549166,0.061772093,0.000719682,-0.29037574,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99202460,99201939,0.9578889,-0.011867896,0.008499445,-0.2867678,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99250116,99249571,0.95705086,-0.013602075,-0.021564241,-0.2887967,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99297780,99297267,0.953531,0.033302322,-0.062432565,-0.29286793,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99350802,99350186,0.95233715,0.010370169,-0.07420939,-0.29570168,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99398526,99397896,0.9522836,-0.021894211,-0.044411413,-0.3011715,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99451372,99450850,0.9523065,0.03594923,-0.02286933,-0.30215394,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99499093,99498571,0.9500514,0.08158171,0.0005721391,-0.3012418,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99552094,99551488,0.9535509,0.033785988,0.0455825,-0.29584044,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99599825,99599318,0.95606005,-0.017021434,0.039601706,-0.2899848,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99652696,99652179,0.9543316,0.021671942,-0.009721603,-0.297804,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99700395,99699828,0.95011944,0.056687158,-0.052540872,-0.30215752,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99748069,99747475,0.9492921,0.013669356,-0.05759606,-0.30877236,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99801068,99800558,0.94885504,-0.009977701,-0.030181937,-0.31410766,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99848722,99848132,0.9486178,0.045905434,-0.017243784,-0.3126012,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99901665,99901148,0.94838184,0.06144002,0.018403728,-0.31057742,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
99949955,99948795,0.9502991,0.008030068,0.045385305,-0.3079081,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100002365,100001828,0.9506084,0.011392739,0.025161317,-0.3091617,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100050224,100049431,0.9485585,0.06369191,-0.016046511,-0.3097139,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100097646,100097126,0.9487132,0.04947831,-0.027673677,-0.31101352,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100150769,100150066,0.94807726,-0.004620852,-0.01669922,-0.31756768,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100198404,100197834,0.9486667,0.024130857,-0.017303824,-0.31488085,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100251302,100250712,0.9503361,0.04532533,0.011862431,-0.30767885,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100298951,100298413,0.9504072,0.00037257024,0.050664496,-0.30685395,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100351965,100351336,0.95093715,-0.027671998,0.049119875,-0.30420405,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100399701,100399065,0.9501261,0.02796047,0.011578038,-0.3103945,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100452600,100452018,0.9478648,0.053449694,-0.026930504,-0.3130022,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100500172,100499656,0.94983363,-0.008645914,-0.031330653,-0.31106216,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100547884,100547335,0.94904745,-0.034117717,-0.035104435,-0.31130797,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100600945,100600383,0.9506789,0.02939018,-0.041175418,-0.30602372,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100648628,100648100,0.95237035,0.06082537,-0.00023233934,-0.29881594,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100701529,100700986,0.9524005,0.01769183,0.056779962,-0.2989923,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100749169,100748657,0.9524882,-0.019759584,0.06939508,-0.29590568,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100802215,100801654,0.95275134,0.036782514,0.03864387,-0.2990294,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100849913,100849329,0.9519616,0.07610972,0.018552694,-0.29602772,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100897569,100896999,0.9554276,0.027510196,0.01667136,-0.2934678,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100950536,100949989,0.9560926,-0.007830872,-0.015614739,-0.29254353,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
100998233,100997623,0.95517194,0.03873338,-0.051812753,-0.28889748,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101051202,101050707,0.9565993,0.047983766,-0.050468635,-0.2829636,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101098752,101098239,0.9565645,-0.016889304,-0.022950703,-0.29012522,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101151792,101151204,0.95515585,-0.034863316,0.0034570324,-0.29402387,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101199522,101198925,0.95642567,0.03140972,-1.6489545e-05,-0.2902817,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101252463,101251919,0.9568795,0.061159424,0.008349625,-0.28385141,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101300120,101299576,0.9589157,0.00661568,0.019109733,-0.2829693,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101347709,101347191,0.95885956,-0.009730467,-0.005265854,-0.28366518,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101400773,101400183,0.95593864,0.037211284,-0.05005709,-0.2868639,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101448549,101447920,0.9559133,0.01328461,-0.06526063,-0.2859973,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101501363,101500847,0.9540875,-0.05775224,-0.06827923,-0.28586677,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101549116,101548572,0.95433,-0.02873587,-0.08453211,-0.28510123,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101602103,101601519,0.95535696,0.053623315,-0.08603995,-0.27751523,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101649947,101649118,0.9594715,0.056249034,-0.044198472,-0.272575,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101697402,101696858,0.9611121,-0.013083124,-0.0021621187,-0.27584022,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101750369,101749822,0.9607588,-0.023650184,0.006434483,-0.27630013,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101797995,101797453,0.96055526,0.022616152,-0.004287629,-0.27713493,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
