timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],n_states
94359877,94254362,0.9697074,0.059847247,-0.02921697,-0.23501559,0.25197232,-0.1460651,1.2697304,-1.5588608,-0.009149547,-7.6767707,-0.0032193086,0.00831923,0.0019233633,-0.006984529,0.001181808,-0.025640918,0.23042856,0.0629458,0.33088705,-0.16273265,-0.005044721,0.015318604,0.0,0.0,7.990069e-05,0.00033689503,0.01585627,0.009272884,0.0092582265,0.005346465,0.05180651,0.0517379,0.066504836,2.0668625e-07,2.0542262e-07,1.0369972e-06,0.0055198125,0.0054754666,1.9799207e-05,0.0009542687,0.00025294,0.0009998893,0.00096112303,0.0008257515,0.000997744,1.0,1.0,24
95358102,95251642,0.9693203,-0.0002345175,-0.058095135,-0.23883696,0.010688986,0.028586054,0.8482931,-1.3245871,-0.21492626,-6.2574406,-0.0032002982,0.008447098,0.0019036381,-0.0067860642,0.002232394,-0.025409259,0.22387788,0.0590876,0.33701655,-0.16333233,-0.0003889906,0.006759269,0.0,0.0,0.00023869838,9.794878e-05,0.01614633,0.0105852345,0.010671787,0.005356707,0.050700758,0.050652143,0.066782884,2.0681988e-07,2.0466696e-07,1.0435698e-06,0.0055071283,0.0054521873,1.9718565e-05,0.00092665135,0.00022399452,0.0009491471,0.0009178053,0.000787557,0.000946938,1.0,1.0,24
96354771,96248892,0.9649627,-0.031313002,-0.06124405,-0.25321046,-0.13768972,0.33598596,1.2967803,-1.5330842,-0.004334391,-5.2212577,-0.0032495407,0.0083564585,0.001964332,-0.011138008,0.0033952051,-0.025412291,0.22313917,0.057192054,0.3358194,-0.16742817,0.00063276966,0.00715635,0.0,0.0,0.00032618665,0.00011060181,0.014588123,0.010983865,0.010191637,0.005355994,0.049609542,0.049630806,0.06667155,2.0890648e-07,2.0417838e-07,1.0439364e-06,0.005484551,0.005440274,1.964278e-05,0.00089351425,0.00019858479,0.000894686,0.0008510227,0.0007394699,0.00089243194,1.0,1.0,24
97362217,97256774,0.9622857,-0.003969312,-0.079803094,-0.26004228,-0.009752378,0.017867148,0.5038114,-1.730746,0.22347702,-3.9954422,-0.0032467677,0.00831963,0.0019608452,-0.010642521,0.0028411073,-0.025465395,0.22393233,0.05620029,0.3267502,-0.17033102,0.0026639218,0.015808625,0.0,0.0,0.0004281616,9.605169e-05,0.014466831,0.010387486,0.009841769,0.0053643617,0.04900692,0.049022168,0.066854544,2.104319e-07,2.0415976e-07,1.0507152e-06,0.0054308735,0.0054201465,1.9559773e-05,0.0008741309,0.00018061335,0.0008572742,0.0008200807,0.00071054377,0.00085506367,1.0,1.0,24
98359872,98254009,0.95799595,-0.03606903,-0.015110575,-0.28410318,0.34218252,-0.20194581,0.7175197,-1.5169383,0.028541455,-3.4304218,-0.0032658202,0.008374596,0.0019249337,-0.0029892104,0.00553875,-0.025233427,0.22755736,0.056477867,0.3259901,-0.17563146,0.0010369665,0.016824577,0.0,0.0,0.00010047734,0.00014766486,0.014458773,0.010402224,0.010121795,0.005374192,0.04881739,0.04877764,0.06727464,2.071727e-07,2.0453858e-07,1.0569009e-06,0.0053299307,0.0053904476,1.940124e-05,0.00085243274,0.00016524737,0.00082799024,0.0007860405,0.0006833868,0.0008255786,1.0,1.0,24
99356896,99251292,0.9541487,-0.02211989,-0.030466182,-0.29695606,-0.02091398,0.00089734513,0.6862372,-1.5465742,0.03812974,-2.6265457,-0.0032691325,0.008297501,0.0019479429,-0.004490257,0.010773648,-0.024870556,0.22905427,0.05633909,0.3347229,-0.17625365,-0.0031382681,0.007333828,0.0,0.0,0.0001429042,9.384173e-05,0.015131528,0.009706589,0.009562219,0.005379999,0.048926737,0.048821345,0.06743391,2.0791038e-07,2.0588992e-07,1.0661631e-06,0.005269898,0.005357211,1.9287736e-05,0.00082588167,0.00015320409,0.0007839679,0.000754515,0.00065974065,0.00078170357,1.0,1.0,24
100354580,100248670,0.9487491,0.036788944,0.0027331675,-0.31386992,0.2087014,0.102968924,0.659896,-1.3189131,-0.05104447,-2.072452,-0.003242945,0.008394823,0.0019236363,0.004552115,0.012948028,-0.02433212,0.23096284,0.057036616,0.33389854,-0.1755098,-0.010165031,0.008114336,0.0,0.0,9.28716e-05,0.0001364357,0.015700107,0.009807704,0.009354023,0.0053589228,0.04906026,0.048963,0.0675272,2.0832512e-07,2.0748767e-07,1.0753715e-06,0.0052030734,0.005313562,1.9177141e-05,0.00080264726,0.00014269835,0.0007559592,0.00072521745,0.00063362846,0.0007536594,1.0,1.0,24
101362448,101256436,0.9559549,0.049292896,0.003654499,-0.2893217,-0.077395886,0.23786388,1.2019681,-1.3283046,0.04962408,-1.1819323,-0.0032336304,0.008420502,0.0019255824,0.0067180255,0.0138949845,-0.02405539,0.22432923,0.055137392,0.33259803,-0.1689313,-0.010509279,0.008575502,0.0,0.0,9.7620316e-05,0.00018814638,0.01570556,0.009781878,0.009733161,0.005373977,0.049654845,0.04959823,0.068071276,2.1185735e-07,2.0949088e-07,1.0814557e-06,0.0051487405,0.0052576065,1.9035655e-05,0.0007738494,0.0001327432,0.0007232135,0.00069132965,0.0006080758,0.00072082295,1.0,1.0,24
102359920,102253718,0.9528741,-0.06029289,-0.038408767,-0.294823,-0.0015016515,0.13470286,0.9543575,-1.368621,0.19833341,-0.28025085,-0.0032518425,0.008362398,0.0019359258,0.005397231,0.0162736,-0.023906419,0.22317407,0.053994652,0.3337796,-0.16961968,-0.008370312,0.006396333,0.0,0.0,0.00025699605,0.00024407235,0.016181175,0.009430387,0.009374523,0.005389495,0.0500218,0.05003941,0.0688694,2.1342971e-07,2.1104984e-07,1.0906238e-06,0.005128231,0.0052402993,1.9001935e-05,0.00075587886,0.00012502244,0.000697259,0.0006748397,0.0005920873,0.0006949568,1.0,1.0,24
103357300,103251048,0.9461382,-0.053247858,-0.046129007,-0.31600547,-0.19362088,0.09209759,0.45547348,-1.4819027,0.43898618,0.19437952,-0.0033026163,0.008318764,0.0019719517,0.004649729,0.020891473,-0.023792325,0.22361076,0.053982925,0.33441332,-0.1659418,-0.014472904,0.005973125,0.0,0.0,0.00031886614,0.00017775991,0.0163294,0.009743296,0.009962679,0.0053905877,0.049984485,0.050016183,0.0691435,2.1511845e-07,2.1249515e-07,1.0964935e-06,0.0050863596,0.0052054753,1.8924547e-05,0.00073042145,0.00011739954,0.00065692206,0.0006365367,0.000573058,0.0006545781,1.0,1.0,24
104354165,104248371,0.94650495,-0.021176843,0.0010317322,-0.321992,-0.006030684,-0.057883345,0.86211747,-1.5163473,0.42163238,0.92069983,-0.0033085414,0.008346873,0.0019387578,0.0049620466,0.02056009,-0.023808606,0.22266401,0.053541176,0.33731776,-0.16613609,-0.014171286,0.0026974462,0.0,0.0,7.122064e-05,0.000105485,0.016628029,0.009747101,0.009136021,0.0053841183,0.049678907,0.049656015,0.069390595,2.1430836e-07,2.148235e-07,1.102722e-06,0.0050614104,0.005182093,1.8833869e-05,0.00071610964,0.00011142617,0.00064066215,0.0006155742,0.0005559397,0.000638244,1.0,1.0,24
105361868,105256130,0.94216007,-0.015694272,-0.03921052,-0.3324918,0.21025892,-0.042624854,0.7083448,-1.4663529,0.42271712,1.6626118,-0.0033107877,0.00832382,0.0019387805,0.004813048,0.022170223,-0.023700563,0.2225555,0.05329106,0.3349233,-0.16588008,-0.015530062,0.004639432,0.0,0.0,0.00017864797,7.218255e-05,0.016840061,0.0095888255,0.009854892,0.005391431,0.049814384,0.049764562,0.069938466,2.1316949e-07,2.1644304e-07,1.111839e-06,0.0050364085,0.0051583154,1.872957e-05,0.00070593634,0.00010619167,0.00062909425,0.0006016872,0.000544224,0.0006266872,1.0,1.0,24
106360302,106253447,0.9321829,0.0027304832,-0.0812989,-0.35272977,0.11946128,-0.19389237,0.39110124,-1.5060614,0.4533732,2.269858,-0.0033138562,0.008335325,0.001925801,0.0077890623,0.022155473,-0.023560526,0.22357543,0.05347164,0.33452854,-0.165532,-0.018441418,0.0051900386,0.0,0.0,0.00043004914,0.00013325158,0.016665338,0.0103425495,0.009590736,0.005408944,0.049811263,0.04976825,0.07068025,2.1374039e-07,2.1819285e-07,1.1190153e-06,0.005015489,0.0051373593,1.8653755e-05,0.00068299705,0.00010095786,0.00060344,0.00056940125,0.00052975497,0.00060096127,1.0,1.0,24
107356341,107250797,0.7822858,-0.40203652,0.41799363,-0.2273255,0.20296569,-0.1559987,4.447553,-1.350119,0.24361111,3.5188243,-0.0032628,0.0083091995,0.0019370992,0.008514204,0.024165403,-0.023261555,0.23768416,0.057001013,0.32797286,-0.17524244,-0.029503373,0.01275832,0.0,0.0,0.003957356,0.011652085,0.0019062712,0.008183356,0.008602846,0.0053741373,0.050069198,0.04995615,0.071087316,2.1315186e-07,2.196273e-07,1.12683e-06,0.0049991906,0.0051214397,1.8595598e-05,0.00059647346,9.07095e-05,0.00053561275,0.00051220256,0.00047290293,0.00053309737,1.0,1.0,24
