timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
92877167,1.3616486,0.568939,-0.0064622043,5241,0,1.1613325,-2.205111,-17.28562,5241,0,0,1,1
92882498,1.6898421,0.16415954,0.12915725,5331,0,-4.5588074,2.354498,-6.061523,5331,0,0,1,1
92887740,1.8995932,-0.6013768,-0.13435867,5242,0,2.6143918,-5.4198246,-8.913277,5242,0,0,1,1
92893081,2.117806,0.021140628,-0.1490558,5341,0,1.8199525,-1.4701637,-7.4457517,5341,0,0,1,1
92898391,2.7098105,0.17495845,0.17631567,5310,0,-4.956535,4.4686155,-11.748456,5310,0,0,1,1
92903631,2.5563054,-0.5666665,-0.2250833,5240,0,9.27381,-4.019377,3.9590547,5240,0,0,1,1
92908963,2.5024216,0.087494105,0.23682964,5332,0,-12.214206,-0.9485065,-15.367539,5332,0,0,1,1
92914315,2.8469641,-0.10164813,-0.17630704,5352,0,7.4354935,3.8285227,-3.2141094,5352,0,0,1,1
92919556,2.3393533,-0.38851616,0.22285429,5241,0,-6.813939,-6.7468553,1.0387579,5241,0,0,1,1
92924796,2.4625595,0.24204943,-0.002135999,5240,0,4.026037,6.720653,-17.45904,5240,0,0,1,1
92930128,2.2704992,-0.40839422,0.1901948,5332,0,1.3429064,-1.1152844,2.3949082,5332,0,0,1,1
92935410,1.6697427,0.029387305,0.04771537,5282,0,-3.888816,-1.1377876,-12.717184,5282,0,0,1,1
92940787,1.8088396,0.05014839,0.25567856,5377,0,0.8551574,0.08380525,-8.104304,5377,0,0,1,1
92946071,0.8262526,-0.06254475,0.08388004,5284,0,-0.8214702,5.51096,-4.7371526,5284,0,0,1,1
92951325,1.0312443,-0.10614101,0.25893608,5254,0,0.8270206,-0.7534131,-15.004189,5254,0,0,1,1
92956644,-0.19441947,0.5239406,0.04695939,5319,0,-1.9898235,-2.5161657,-5.952118,5319,0,0,1,1
92961939,0.10898444,-0.5694824,-0.072097726,5295,0,4.9710507,0.42269498,-11.937622,5295,0,0,1,1
92967190,-0.8151543,0.43485084,0.3241077,5251,0,-2.430791,5.651525,-11.05436,5251,0,0,1,1
92972521,-1.5380615,-0.19731165,-0.22805448,5331,0,-1.7986484,-3.850768,-8.540998,5331,0,0,1,1
92977855,-1.1925353,-0.14697652,-0.13666041,5334,0,0.32704023,3.5610795,-8.635929,5334,0,0,1,1
92983118,-2.0040975,0.02366037,0.07793173,5263,0,-3.9291923,2.5525312,-11.275976,5263,0,0,1,1
92988360,-2.7806962,-0.37967333,-0.28838703,5242,0,7.42425,-6.858478,-6.5762835,5242,0,0,1,1
92993692,-2.2853973,-0.24758326,-0.350943,5332,0,-2.7058854,1.53977,-6.5471935,5332,0,0,1,1
92999024,-2.7932901,-0.2550958,0.107385986,5332,0,-1.1737502,7.020117,-12.113877,5332,0,0,1,1
93004341,-3.0801556,-0.60230947,-0.51353765,5317,0,3.7285337,-6.830494,1.471356,5317,0,0,1,1
93009582,-2.7898,-0.3352927,-0.28724474,5241,0,-9.451781,0.4623924,-14.0226555,5241,0,0,1,1
93014913,-2.9356685,-0.27782142,-0.1644919,5331,0,6.0507736,4.3389587,-3.6062014,5331,0,0,1,1
93020184,-2.8546107,-0.63096607,-0.46603438,5271,0,-2.4159625,-8.346548,-5.193148,5271,0,0,1,1
93025560,-2.3744872,0.008199647,-0.21092102,5376,0,5.7106404,3.711118,-13.576955,5376,0,0,1,1
93030800,-2.3893282,-0.42826802,-0.10629529,5240,0,-5.447609,-0.10371538,-2.6904747,5240,0,0,1,1
93036044,-1.9480542,-0.4251115,-0.56876,5244,0,3.9796398,-4.6661634,-8.812025,5244,0,0,1,1
93041376,-1.5486491,0.09066628,0.096962444,5332,0,-5.4032946,1.7698545,-16.040033,5332,0,0,1,1
93046810,-0.8230526,0.3519861,-0.15385811,5434,0,1.8449864,-3.0670204,-12.41499,5434,0,0,1,1
93051991,-0.96224636,-0.92056835,0.010109392,5181,0,1.6015601,6.6262918,4.225116,5181,0,0,1,1
93057231,0.017669125,0.4406193,-0.38868308,5240,0,2.6895542,-14.748938,-28.340786,5240,0,0,1,1
93062562,0.8485402,0.65243715,0.31549308,5331,0,-3.8186924,4.492155,-4.758739,5331,0,0,1,1
93067835,0.69383466,-0.9458548,-0.04648943,5273,0,1.3755902,-0.19186436,-7.710137,5273,0,0,1,1
93073135,1.1483387,-0.02171717,-0.051416952,5300,0,-2.7497342,-5.62084,-13.777204,5300,0,0,1,1
93078467,2.4177735,0.65774626,0.033869557,5332,0,0.40194374,0.45825508,-13.852107,5332,0,0,1,1
93083709,2.3061388,-0.15168022,0.17779511,5242,0,2.3902469,0.8482039,-2.8753366,5242,0,0,1,1
93089040,2.2455006,-0.4522682,-0.025715495,5331,0,0.1364359,-3.945464,-7.186883,5331,0,0,1,1
93094338,3.1594172,0.588641,0.04440779,5298,0,-2.8446941,-1.2363646,-14.876163,5298,0,0,1,1
93099615,3.3674896,-0.0292682,0.18038987,5277,0,-1.8447436,2.740817,1.4412572,5277,0,0,1,1
93104947,2.9075978,-0.14256105,-0.047964953,5332,0,3.6368577,-0.41449285,-7.9531274,5332,0,0,1,1
93110235,3.4289668,0.3617619,0.11342799,5288,0,-3.219409,-3.55379,-6.0007415,5288,0,0,1,1
93115596,3.4488604,0.2595642,0.073279195,5361,0,5.2932434,6.366501,-3.8746018,5361,0,0,1,1
93120832,2.8640182,-0.1319878,0.22438033,5236,0,-3.766032,-6.886271,-4.4143004,5236,0,0,1,1
93126159,3.435249,0.64910597,0.08090017,5327,0,-2.294631,3.5278919,-11.680883,5327,0,0,1,1
93131400,2.5748854,0.21241331,0.38840666,5241,0,4.5554123,2.7679515,-0.6390817,5241,0,0,1,1
93136839,2.738733,0.3963357,0.0154127665,5439,0,-7.648543,-3.9426873,-11.247017,5439,0,0,1,1
93141988,2.4168332,0.588497,0.44723642,5149,0,8.976099,2.2544236,-3.9054365,5149,0,0,1,1
93147319,1.5976502,0.77527213,0.061982967,5331,0,-6.8290033,3.879175,-14.174418,5331,0,0,1,1
93152569,1.6998622,0.5295467,0.3239628,5250,0,5.0195827,-2.8126957,-7.0437613,5250,0,0,1,1
93157900,1.3612462,0.73149544,-0.027041858,5331,0,-4.847158,-4.2672586,-4.555403,5331,0,0,1,1
93163217,0.2035339,1.1026518,0.65227914,5317,0,3.5055346,4.9633937,-18.315874,5317,0,0,1,1
93168572,0.21226986,0.8839363,-0.30621427,5355,0,-2.6268551,0.490084,-3.1132207,5355,0,0,1,1
93173762,-0.049182113,0.71305466,0.4820328,5190,0,3.4043593,6.167381,-17.192982,5190,0,0,1,1
93179119,-1.0987245,1.0680723,0.04345463,5357,0,-0.15908441,-2.8836236,-2.5416756,5357,0,0,1,1
93184390,-0.96980876,0.8822658,-0.1375036,5271,0,-3.159403,-1.9890617,-17.671381,5271,0,0,1,1
93189721,-1.7366549,0.62095034,0.1776848,5331,0,-0.29260665,4.45986,-7.140498,5331,0,0,1,1
93194972,-2.357229,0.67780143,-0.07398791,5251,0,1.1601127,-3.3026536,-10.11306,5251,0,0,1,1
93200304,-2.1664467,0.5069406,-0.28955323,5332,0,0.069288015,-1.109392,-10.408611,5332,0,0,1,1
93205582,-2.7570746,0.43118837,0.019700328,5278,0,2.0533588,6.185885,-6.5337505,5278,0,0,1,1
93210938,-2.8335567,-0.108023085,0.018055322,5356,0,-3.7843132,2.0462928,-14.030255,5356,0,0,1,1
93216186,-3.1727004,0.13678893,-0.12659346,5248,0,1.9203364,-9.536685,-4.3770213,5248,0,0,1,1
93221470,-2.906808,-0.15128562,-0.14569497,5284,0,-5.1164083,3.8565514,-9.8850355,5284,0,0,1,1
93226834,-2.862162,-0.16694789,0.21769542,5364,0,0.22436368,-0.043840595,-9.858779,5364,0,0,1,1
93232041,-3.0215337,-0.45666724,-0.119500116,5207,0,3.959618,-0.6557612,-6.328112,5207,0,0,1,1
93237388,-2.3235269,-0.29333818,0.1278226,5347,0,-4.2281666,-0.23267691,-16.461199,5347,0,0,1,1
93242631,-2.2778263,-0.86313885,0.089149654,5243,0,4.677457,0.059477944,-1.6207775,5243,0,0,1,1
93248050,-1.7019033,-0.45585638,0.07879848,5419,0,-5.5155272,-7.7059712,-19.776413,5419,0,0,1,1
93253229,-1.1367426,-0.61703783,0.06936192,5179,0,0.23737805,3.5648746,-3.785083,5179,0,0,1,1
93258593,-1.2435561,-1.3568722,0.05139766,5364,0,1.1263865,-3.7442102,-8.12189,5364,0,0,1,1
93263838,-0.021614872,0.4303346,0.06341715,5245,0,-6.0735664,-3.4753685,-30.164219,5245,0,0,1,1
93269165,0.61666536,-1.3510156,0.03042839,5327,0,7.961061,3.972983,5.117554,5327,0,0,1,1
93274409,0.11867567,-1.2996188,0.051822916,5244,0,0.35809356,-6.362486,-12.507882,5244,0,0,1,1
93279741,1.5524886,0.39393237,-0.11626492,5332,0,-2.199406,-4.2371545,-19.392391,5332,0,0,1,1
93284999,1.7697158,-0.9257002,-0.022993028,5258,0,-2.718242,2.6211317,-0.25411543,5258,0,0,1,1
93290334,1.644386,-1.1642511,-0.024593618,5335,0,1.1679848,-0.838286,-9.051553,5335,0,0,1,1
93295632,2.3379009,-0.34210214,-0.12420367,5298,0,0.8255731,-5.194455,-11.271119,5298,0,0,1,1
93300939,2.6325135,-0.36798465,-0.18280178,5307,0,-1.6338234,3.2725472,-3.6235955,5307,0,0,1,1
93306228,2.5479963,-0.8476781,0.094230555,5289,0,5.3070264,3.8935854,-2.5396514,5289,0,0,1,1
93311560,2.384411,-0.3549843,-0.1209817,5332,0,-4.1748137,-9.355183,-8.843508,5332,0,0,1,1
93316857,3.019756,-0.5613482,-0.24308796,5297,0,-0.008532859,5.614883,-5.5658455,5297,0,0,1,1
93322129,2.307593,-0.3856372,0.33484504,5272,0,-0.43144548,-0.8480488,-0.42905882,5272,0,0,1,1
93327462,2.7545753,-0.6842105,-0.2854601,5333,0,-2.0975003,-1.8657472,-11.099854,5333,0,0,1,1
93332721,2.3369873,-0.032084525,0.326356,5259,0,1.7250273,5.276816,-2.8196037,5259,0,0,1,1
93338081,1.9198323,-0.8504788,0.02060108,5360,0,0.3925813,-5.5995283,-6.0130053,5360,0,0,1,1
93343322,2.0741024,0.16553208,0.13179,5241,0,0.7120918,4.174988,-11.78346,5241,0,0,1,1
93348571,1.3828341,-0.70411694,0.23841082,5249,0,-0.19902179,-1.5632728,-4.6335187,5249,0,0,1,1
93353899,1.1008074,-0.113808505,0.16527732,5328,0,-1.2427493,2.7828312,-6.957721,5328,0,0,1,1
93359182,0.6976342,0.021340806,0.1637825,5283,0,-5.791523,-0.8927123,-17.45582,5283,0,0,1,1
93364469,0.016115835,-0.2635583,0.2285502,5287,0,8.145065,1.0533116,-3.099312,5287,0,0,1,1
93369802,0.03600727,-0.15799442,-0.028220244,5333,0,-3.2430544,-0.5885044,-13.271646,5333,0,0,1,1
93375174,-1.1441525,0.2411666,0.45673266,5372,0,3.1594028,6.1020837,-16.670134,5372,0,0,1,1
93380344,-1.5170443,-0.36342955,-0.2464758,5170,0,-0.33868715,-6.492405,-2.037054,5170,0,0,1,1
93385690,-1.3897007,-0.07641649,0.09480055,5346,0,-5.223812,1.6095353,-17.17956,5346,0,0,1,1
93391008,-2.395158,0.095031396,0.18279909,5318,0,-0.59075797,5.4581804,-8.284647,5318,0,0,1,1
93396274,-3.001292,-0.33665222,-0.145771,5266,0,1.5477453,-0.38106215,-12.990003,5266,0,0,1,1
93401618,-2.6095264,-0.09496326,-0.22927107,5344,0,4.060221,-3.3871565,-10.436159,5344,0,0,1,1
93406871,-3.4088871,-0.1157138,-0.10210095,5253,0,-2.8478668,1.5960169,-7.6548824,5253,0,0,1,1
93412151,-3.4797337,-0.49316564,-0.02906032,5280,0,2.9299057,2.5683527,-11.898464,5280,0,0,1,1
93417520,-3.577281,-0.23486753,-0.3757229,5369,0,-3.0827568,-6.4332466,-4.0466595,5369,0,0,1,1
93422760,-3.3808186,-0.17550085,-0.013792936,5240,0,-5.4046097,5.123531,-16.744682,5240,0,0,1,1
93428079,-3.4291055,-0.31098193,-0.22007509,5319,0,6.833092,-3.436246,2.7499845,5319,0,0,1,1
93433380,-3.2587843,-0.18599996,-0.28624162,5301,0,-2.8236718,0.27157506,-20.847137,5301,0,0,1,1
93438622,-2.7778897,0.2836374,0.08393584,5242,0,3.1014905,-0.092163056,-6.2742405,5242,0,0,1,1
93443954,-2.6963973,-1.0013528,-0.3931913,5332,0,1.1946336,-2.5861535,-4.153289,5332,0,0,1,1
93449328,-2.1993551,0.8617186,-0.036748167,5374,0,-6.903161,-6.293887,-20.699429,5374,0,0,1,1
93454572,-1.1546384,0.4581217,0.069564395,5244,0,1.8583382,3.6479943,-14.294064,5244,0,0,1,1
93459851,-1.5225827,-0.65201336,-0.017203793,5279,0,1.9953775,-0.03458874,-0.40582168,5279,0,0,1,1
93465182,-0.5944208,0.33261544,0.094299436,5331,0,-0.3055606,-3.7005203,-18.577469,5331,0,0,1,1
93470423,-0.086974785,0.37150246,-0.0007905682,5241,0,2.3229325,-6.221174,-9.658497,5241,0,0,1,1
93475724,0.9069859,0.60949844,0.17295693,5301,0,-3.580697,0.18112667,-20.264057,5301,0,0,1,1
93481057,0.8729815,-0.18437329,0.13762335,5333,0,3.3828478,1.3354872,0.12071833,5333,0,0,1,1
93486321,0.9329872,-0.1640663,0.1591356,5264,0,-2.3910294,-2.7537918,-11.744485,5264,0,0,1,1
93491630,2.1685317,1.14705,0.04853546,5309,0,-4.534203,-3.7398126,-20.149918,5309,0,0,1,1
93496913,2.1823967,0.06973477,0.11812599,5283,0,3.7776308,3.2469692,-0.81824905,5283,0,0,1,1
93502245,2.0273862,-0.14529374,0.26878494,5332,0,4.0560803,-1.9892595,-7.056198,5332,0,0,1,1
93507514,2.4298964,0.8387897,0.09889484,5269,0,-6.015102,-4.439943,-16.775803,5269,0,0,1,1
93512846,2.6488461,0.36278534,-0.049081586,5332,0,2.878964,1.5833635,0.7347385,5332,0,0,1,1
93518084,2.2558525,0.36428177,0.7610229,5238,0,-4.050272,7.7949815,-11.798812,5238,0,0,1,1
93523433,2.2486532,0.5960531,-0.23815654,5349,0,1.8833969,-12.353343,-5.185239,5349,0,0,1,1
93528700,2.232581,0.7373723,0.7134194,5267,0,-1.0290506,11.401141,-9.667939,5267,0,0,1,1
93533962,1.646816,0.6134703,0.07598028,5262,0,3.297249,-4.32617,-7.2937646,5262,0,0,1,1
93539401,1.5786453,1.0866838,0.18944041,5439,0,-5.069944,-0.57462496,-14.337095,5439,0,0,1,1
93544570,1.0286438,0.5953924,0.21691361,5169,0,1.7955862,0.852079,-0.49566656,5169,0,0,1,1
93549953,0.71885866,1.1584145,0.16231269,5383,0,-1.7826548,5.620313,-13.607661,5383,0,0,1,1
93555193,0.3792962,0.9410433,0.04500085,5240,0,-0.07831629,-3.25832,-10.598754,5240,0,0,1,1
93560555,-0.08617913,0.82451886,0.12827864,5362,0,6.4374495,-1.1802227,-2.1940162,5362,0,0,1,1
93565777,-0.21225291,0.91051584,-0.16628247,5222,0,-7.3177238,-2.2451465,-12.128143,5222,0,0,1,1
93571120,-0.8988945,0.620062,0.30700386,5343,0,4.3240685,8.753943,-9.603333,5343,0,0,1,1
93576368,-1.0981036,0.35687643,-0.39597562,5248,0,-1.7189947,-3.9441223,-4.8514853,5248,0,0,1,1
93581805,-0.98434174,0.57693243,-0.074224584,5437,0,-3.5182061,-0.19359247,-14.872742,5437,0,0,1,1
93586988,-1.6392306,-0.055943124,-0.13866429,5183,0,3.5139122,-0.12746443,-0.43293735,5183,0,0,1,1
93592249,-1.7876028,-0.20914915,-0.0904684,5261,0,-3.5567462,-1.7230138,-15.860178,5261,0,0,1,1
93597580,-1.5945444,-0.074040286,-0.32410043,5331,0,3.6525645,0.5398862,-5.288416,5331,0,0,1,1
93602821,-1.59299,-0.7216154,-0.14598289,5241,0,-4.540853,1.7860638,-12.678766,5241,0,0,1,1
93608136,-1.8434238,-0.8606652,-0.15048061,5315,0,2.0591187,-1.5322037,-9.032747,5315,0,0,1,1
93613469,-1.4703827,-0.7444465,-0.11784914,5333,0,-2.276035,-1.6044388,-10.846085,5333,0,0,1,1
93618712,-1.1854556,-1.6181337,-0.48996863,5243,0,1.3503748,-5.0584364,-12.437491,5243,0,0,1,1
93624044,-0.7005309,-0.67306906,0.31701833,5332,0,-1.6853603,7.10973,-13.009659,5332,0,0,1,1
93629353,-0.93240625,-1.9749562,-0.49899542,5309,0,-1.6395819,-7.4025574,-5.0779066,5309,0,0,1,1
93634685,-0.08213151,-1.5031964,-0.017060831,5332,0,0.8733447,-0.56174195,-19.625353,5332,0,0,1,1
93639974,0.6076188,-0.7919115,0.027018966,5289,0,-3.2842128,-2.2329803,-14.02161,5289,0,0,1,1
93645258,0.64629674,-1.8944659,0.02109318,5284,0,5.248515,3.0082536,-5.139962,5284,0,0,1,1
93650674,0.76892835,-2.02856,0.035587765,5416,0,-0.24717492,-6.6350307,-9.303668,5416,0,0,1,1
93655831,1.8766655,-0.15640503,-0.09475781,5157,0,-4.0452332,-3.8641105,-25.409063,5157,0,0,1,1
93661163,1.921673,-1.8088616,0.2372601,5332,0,-0.56832105,9.1760025,5.914713,5332,0,0,1,1
93666423,1.5374874,-1.7065095,-0.13697033,5260,0,3.6664917,-6.72162,-17.209396,5260,0,0,1,1
93671809,2.3891037,-0.32300106,-0.02090493,5386,0,-2.7990568,-3.9356873,-9.888317,5386,0,0,1,1
93677058,2.4527106,-0.698555,0.19955303,5249,0,0.25234184,7.273949,-9.803413,5249,0,0,1,1
93682330,1.8456401,-1.5572486,-0.15781528,5272,0,5.327715,-9.992193,-0.4968417,5272,0,0,1,1
93687632,2.1811328,0.2725416,0.3358728,5302,0,-4.3716555,7.2192736,-25.12663,5302,0,0,1,1
93692893,1.9722449,-0.89327216,-0.069376834,5261,0,0.28869373,-1.4707482,2.4337037,5261,0,0,1,1
93698181,1.5143247,-0.36723742,0.29928905,5288,0,-0.66663474,3.414102,-12.941039,5288,0,0,1,1
93703551,1.3618177,0.23417361,0.122979425,5370,0,0.8136386,-2.2315712,-15.127134,5370,0,0,1,1
93708794,0.5874405,-0.13173808,0.093687244,5243,0,-2.0751977,-0.2374008,-5.6457663,5243,0,0,1,1
93714124,0.96995825,-0.26458612,0.122425824,5330,0,7.0539107,0.21192455,-15.485603,5330,0,0,1,1
93719432,-0.3547927,0.5247582,0.20279105,5308,0,-3.8827643,2.556913,-7.773234,5308,0,0,1,1
93724720,-0.41785792,0.09659754,-0.12351876,5288,0,-2.8106012,2.5243075,-14.732039,5288,0,0,1,1
93729961,-0.8069521,0.4152622,-0.06534266,5241,0,1.4400109,-2.787618,-11.110868,5241,0,0,1,1
93735330,-1.1672971,-0.011681817,-0.24442564,5369,0,-1.901577,-2.118351,-8.940362,5369,0,0,1,1
93740606,-1.5558581,1.0062374,-0.03734722,5276,0,0.3797176,7.485591,-20.020601,5276,0,0,1,1
93745910,-2.2821372,-0.046669133,-0.43532598,5304,0,4.8294325,-6.797157,-3.8766446,5304,0,0,1,1
93751146,-1.9854565,0.6639941,-0.28956088,5236,0,-0.057140287,0.76842934,-17.1998,5236,0,0,1,1
93756479,-2.0548198,0.6485006,-0.49989897,5333,0,-7.6359553,3.5665624,-10.919411,5333,0,0,1,1
93761829,-2.6585522,0.17283495,-0.24925463,5350,0,6.258974,-0.3249277,-11.914143,5350,0,0,1,1
93767119,-2.040072,1.1849104,-0.7206017,5290,0,-5.8922453,-8.146838,-13.00379,5290,0,0,1,1
93772361,-2.1109486,0.41376075,-0.25655645,5242,0,4.967828,7.9665465,-10.287169,5242,0,0,1,1
93777693,-2.3236313,0.142904,-0.5192343,5332,0,3.987041,-5.641516,-5.0511947,5332,0,0,1,1
93782933,-1.24359,2.1003628,-0.5470453,5240,0,-6.988945,-4.359433,-33.19867,5240,0,0,1,1
93788264,-1.23308,0.1841042,0.061261524,5331,0,4.5014095,9.075605,7.002769,5331,0,0,1,1
93793598,-1.4331797,-0.015968986,-0.69741976,5334,0,-0.7669401,-8.48472,-17.305449,5334,0,0,1,1
93798837,-0.3694397,1.7267866,0.05148051,5239,0,-3.9313555,-2.5559921,-13.134062,5239,0,0,1,1
93804170,-0.13122591,0.7125062,-0.24664469,5333,0,1.9602648,-2.044836,-13.309798,5333,0,0,1,1
93809491,0.5378401,0.726537,-0.10359552,5321,0,-1.5245733,-0.8653605,-14.583841,5321,0,0,1,1
93814744,0.46539706,0.17569512,0.028330278,5253,0,5.461233,-0.041050464,-4.9154944,5253,0,0,1,1
93820063,1.0094484,0.9586194,0.014494609,5319,0,-6.937348,-2.1260645,-18.510082,5319,0,0,1,1
93825315,1.942319,1.0105162,-0.039557923,5252,0,-0.19829392,0.86572176,-13.834149,5252,0,0,1,1
93830679,1.3724225,-0.32625163,0.00843786,5364,0,5.247173,0.28641525,-2.86005,5364,0,0,1,1
93835928,2.1612632,0.92455846,0.25673455,5249,0,-4.8597193,-2.9848983,-21.977654,5249,0,0,1,1
93841217,1.8164803,0.21554545,0.006269314,5289,0,-0.09874405,-1.6278374,-0.35375825,5289,0,0,1,1
93846497,1.8136812,-0.062034324,0.23455833,5280,0,1.5320777,1.6696391,-16.980825,5280,0,0,1,1
93851848,2.0550895,0.62026244,0.016939133,5351,0,-4.0640445,-3.5902145,-11.574257,5351,0,0,1,1
93857136,1.4469701,-0.35644084,0.5336315,5288,0,0.18222603,9.961974,-6.474217,5288,0,0,1,1
93862468,1.1514307,0.3502199,-0.12543526,5332,0,0.8260583,-7.3407483,-13.82785,5332,0,0,1,1
93867710,1.1339316,0.12974611,0.39815408,5242,0,-3.1119893,0.9564513,-12.087399,5242,0,0,1,1
93873070,0.30885148,-0.4792052,0.23813413,5360,0,3.14335,5.629534,-6.711361,5360,0,0,1,1
93878319,-0.38262698,0.5829195,0.14313357,5249,0,-1.839096,-5.742619,-20.45713,5249,0,0,1,1
93883644,-0.20356748,-0.47659943,-0.03490312,5325,0,0.55573463,2.8778794,-4.3614154,5325,0,0,1,1
93888890,-0.76826984,-0.0955689,0.2846644,5246,0,-2.1390934,3.749209,-12.413143,5246,0,0,1,1
93894314,-1.8873934,-0.045624718,0.059519753,5424,0,-2.4702113,-2.3971903,-13.93836,5424,0,0,1,1
93899488,-1.6675241,-0.4752689,-0.025052905,5174,0,7.372114,0.84130335,-8.681224,5174,0,0,1,1
93904765,-1.8364788,-0.14109206,-0.042259157,5277,0,-6.6367173,0.6388365,-11.224987,5277,0,0,1,1
93910098,-2.3690653,-0.4034088,0.26926944,5333,0,1.4379625,-1.0118567,-12.400931,5333,0,0,1,1
93915429,-2.71004,-0.6782163,-0.19456981,5331,0,3.4623792,-1.4058367,-1.457171,5331,0,0,1,1
93920658,-2.0440304,-0.2621316,0.009549447,5229,0,-6.4575286,1.671186,-20.751242,5229,0,0,1,1
93925990,-2.5657005,-0.5676738,0.19713508,5332,0,3.9913657,-1.6574442,-0.5247419,5332,0,0,1,1
93931326,-1.9717394,-0.90401673,-0.40054607,5336,0,-2.5478878,0.56887037,-11.262135,5336,0,0,1,1
93936576,-1.94085,0.026637914,0.3830191,5250,0,1.8351895,-3.086332,-18.46012,5250,0,0,1,1
93941883,-1.3364522,-1.0468895,-0.268017,5307,0,1.3989564,1.28387,1.1699666,5307,0,0,1,1
93947217,-1.2400228,-0.7850177,-0.057245728,5334,0,-0.8761528,-6.981167,-18.127632,5334,0,0,1,1
93952458,-0.11879863,0.18522786,-0.02607323,5241,0,-3.5913746,-2.3171875,-20.222137,5241,0,0,1,1
93957803,0.085539125,-0.6953408,0.12814485,5345,0,-0.005579586,8.246443,0.58028024,5345,0,0,1,1
93963100,-0.08993592,-1.3874426,-0.18118006,5297,0,3.5006588,-8.967349,-14.326512,5297,0,0,1,1
93968361,1.5242091,0.5083332,0.0783575,5261,0,-1.0263735,-3.51896,-16.106895,5261,0,0,1,1
93973693,1.8262452,-0.27895454,0.13836788,5332,0,0.84233457,2.2120504,-9.7831,5332,0,0,1,1
93978939,1.7291465,-0.53342944,0.23383403,5246,0,-0.15260307,-2.844181,-9.828177,5246,0,0,1,1
93984298,2.154491,-0.6956812,-0.07293533,5359,0,-0.60421216,-2.232188,-6.3478694,5359,0,0,1,1
93989538,2.9307723,0.47365764,0.1364063,5240,0,-2.47973,-0.02568827,-13.839238,5240,0,0,1,1
93994821,2.9654915,0.06460434,0.41905007,5283,0,0.7448611,3.9283688,-10.213241,5283,0,0,1,1
94000154,2.8448288,-0.4405138,-0.1988382,5333,0,4.6237283,-4.794453,3.5152326,5333,0,0,1,1
94005428,3.0768821,0.7354011,0.4791769,5274,0,-4.829373,3.6597993,-22.397608,5274,0,0,1,1
94010727,3.130098,0.07742551,-0.08967915,5299,0,6.8632116,-8.791316,8.783001,5299,0,0,1,1
94016059,2.8899689,0.44042903,0.6906122,5332,0,-5.930106,8.578798,-19.62723,5332,0,0,1,1
94021300,2.6777613,0.7701018,-0.013164685,5241,0,-3.772684,-4.372011,-4.1232023,5241,0,0,1,1
94026632,2.6928134,0.5248823,0.57118064,5332,0,5.000263,5.6628175,-5.527692,5332,0,0,1,1
94031920,2.1186566,1.2042186,0.27000192,5288,0,-0.5574608,1.2126024,-11.930893,5288,0,0,1,1
94037231,1.747486,1.0160776,0.42410812,5311,0,-0.039163727,-5.983601,-7.732737,5311,0,0,1,1
94042497,1.9238548,0.95223004,0.2696716,5266,0,3.694781,-2.9298706,-4.6477566,5266,0,0,1,1
94047830,0.790241,1.5063148,0.63909733,5333,0,-4.8836803,8.26364,-13.987404,5333,0,0,1,1
94053083,0.77684945,1.4261364,0.1655972,5253,0,2.7739625,1.6816428,-8.2521305,5253,0,0,1,1
94058409,0.37105596,1.4536687,0.15121117,5326,0,-5.3701506,-4.92982,-4.308332,5326,0,0,1,1
94063742,0.010161286,1.3127282,0.41333887,5333,0,5.0561028,6.1984444,-14.1683445,5333,0,0,1,1
94068983,-0.57254356,1.891831,-0.062116843,5241,0,-2.2325547,-4.0697365,-4.074163,5241,0,0,1,1
94074333,-0.8162207,0.886529,0.13801478,5350,0,2.0623786,1.6471784,-12.36967,5350,0,0,1,1
94079561,-1.3304849,1.8901919,-0.039613277,5228,0,3.4708157,-0.2089731,-2.6308618,5228,0,0,1,1
94084929,-1.341802,0.8333491,-0.16249532,5368,0,-6.2533026,1.893218,-10.972702,5368,0,0,1,1
94090224,-1.9014286,1.2519118,0.091030136,5295,0,0.37334257,3.014252,-10.662334,5295,0,0,1,1
94095583,-2.249176,0.5801705,-0.35045195,5359,0,-0.25267527,-4.9085984,-2.8712137,5359,0,0,1,1
94100836,-2.1800826,0.94912237,-0.30699933,5253,0,0.060279764,-1.3674445,-13.775664,5253,0,0,1,1
94106090,-2.52244,0.3943002,-0.18642071,5254,0,2.558477,8.482996,-1.5149114,5254,0,0,1,1
94111408,-2.6908383,0.10076122,-0.119395375,5318,0,-4.3246093,-3.2863688,-15.45424,5318,0,0,1,1
94116666,-2.7299352,0.29888237,-0.41986203,5258,0,3.8523006,-6.5315866,-1.697037,5258,0,0,1,1
94121957,-2.4539936,-0.021585483,-0.00042107987,5291,0,-8.967663,5.755466,-14.989683,5291,0,0,1,1
94127291,-2.5191734,-0.12880372,-0.19473092,5334,0,8.847474,-2.7019055,-4.764123,5334,0,0,1,1
94132537,-2.362424,-0.17137368,-0.01871486,5246,0,-10.628507,1.1552374,-11.030002,5246,0,0,1,1
94137869,-1.689026,-0.54582936,-0.37640178,5332,0,12.39475,-5.1916866,-12.164044,5332,0,0,1,1
