timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
99001419,0.048260283,0.027873287,-0.58484817,-3e-45,0.95707923,0.027117558,0.0063859387,-0.28848433,0.0,0.0,-0.14415379,0,0
99043945,0.07886853,0.027358474,-0.58484817,-3e-45,0.95655847,0.041687064,0.0017240605,-0.2885396,0.0,0.0,-0.14131978,0,0
99097136,0.07387091,-0.008711909,-0.58484817,-3e-45,0.95693207,0.034104243,-0.014813195,-0.2879209,0.0,0.0,-0.14536333,0,0
99150016,0.0023426758,-0.033383697,-0.5848481,-3e-45,0.9574195,-0.0036901468,-0.016320111,-0.2882152,0.0,0.0,-0.14213379,0,0
99202784,0.05197103,-0.034149542,-0.5882483,-3e-45,0.95672244,0.019915087,-0.023866512,-0.28933704,0.0,0.0,-0.1474505,0,0
99245220,0.080106884,-0.01656047,-0.58847827,-3e-45,0.9563189,0.03592109,-0.019530395,-0.28945196,0.0,0.0,-0.14680493,0,0
99298406,0.06989337,-0.022061374,-0.5979601,-3e-45,0.95510936,0.030140536,-0.020825358,-0.29397961,0.0,0.0,-0.14896148,0,0
99351364,0.032101907,0.034034558,-0.5960053,-3e-45,0.9555831,0.020336209,0.011552499,-0.2937923,0.0,0.0,-0.14520364,0,0
99393449,0.039193768,0.049041305,-0.60770845,-3e-45,0.9535766,0.02602678,0.017529283,-0.29951116,0.0,0.0,-0.14516969,0,0
99446461,0.06465389,0.024981182,-0.60770845,-3e-45,0.9534967,0.034573417,0.0022420792,-0.29940572,0.0,0.0,-0.14617816,0,0
99500108,0.026055008,0.01117178,-0.60770845,-3e-45,0.9540728,0.014101321,0.0014318628,-0.29923946,0.0,0.0,-0.15073936,0,0
99552378,0.005020189,-0.015489575,-0.613127,-3e-45,0.95335054,5.57671e-05,-0.008141084,-0.30175558,0.0,0.0,-0.1497358,0,0
99594769,0.06325668,-0.049728896,-0.62469447,-3e-45,0.9510866,0.02244761,-0.033361655,-0.30629635,0.0,0.0,-0.14557374,0,0
99648033,0.076419346,-0.01899913,-0.6242012,-3e-45,0.9510645,0.033438552,-0.020763129,-0.30647513,0.0,0.0,-0.14431162,0,0
99700747,0.04378451,-0.0058917785,-0.62686044,-3e-45,0.95106936,0.019915875,-0.009551023,-0.30818698,0.0,0.0,-0.15003319,0,0
99743193,-0.0073313606,0.027281946,-0.6213058,-3e-45,0.95205456,0.0006797327,0.014107964,-0.30560225,0.0,0.0,-0.14308463,0,0
99796074,0.047394153,0.0475904,-0.6341285,-3e-45,0.94944334,0.029923461,0.015215189,-0.3121384,0.0,0.0,-0.13952485,0,0
99849286,0.044965275,0.038323235,-0.63412845,-3e-45,0.94960606,0.027328568,0.011193062,-0.31205174,0.0,0.0,-0.14096309,0,0
99902016,0.015356737,0.023293376,-0.63412845,-3e-45,0.95003444,0.01092607,0.008671816,-0.31183314,0.0,0.0,-0.14134939,0,0
99944441,0.027073298,-0.0060883276,-0.64334905,-3e-45,0.9486291,0.011879527,-0.007167289,-0.31608614,0.0,0.0,-0.14059107,0,0
99997381,0.07142665,0.0011188843,-0.64416254,-3e-45,0.94796735,0.034046665,-0.010772008,-0.3163585,0.0,0.0,-0.13737325,0,0
100050541,0.02679111,0.006463503,-0.6395908,-3e-45,0.94919604,0.01373183,-0.0011434235,-0.31438357,0.0,0.0,-0.14128244,0,0
100092716,-0.013647065,0.011959583,-0.6307447,-3e-45,0.95065445,-0.0046321354,0.007801112,-0.31011894,0.0,0.0,-0.13548554,0,0
100145730,0.027448315,0.02921036,-0.6307447,-3e-45,0.95042783,0.017575003,0.009626825,-0.31029874,0.0,0.0,-0.13300352,0,0
100199073,0.05406984,0.04623081,-0.6307447,-3e-45,0.9498859,0.032858048,0.013583216,-0.31056827,0.0,0.0,-0.13460428,0,0
100251582,0.011260661,0.02418808,-0.6307447,-3e-45,0.95057523,0.009103291,0.009750886,-0.3102076,0.0,0.0,-0.13877314,0,0
100293966,0.014943803,0.024561401,-0.63483703,-3e-45,0.9499175,0.010930826,0.0093346955,-0.31217006,0.0,0.0,-0.14608814,0,0
100347055,0.055965044,-0.005914828,-0.64474237,-3e-45,0.94813764,0.025600882,-0.0116680935,-0.3166126,0.0,0.0,-0.14725281,0,0
100400339,0.08375598,0.00030588263,-0.63773555,-3e-45,0.94875634,0.039803244,-0.012979457,-0.31322283,0.0,0.0,-0.14620866,0,0
100452865,0.024524705,0.003327105,-0.63596284,-3e-45,0.94978935,0.012167384,-0.0022536847,-0.31264523,0.0,0.0,-0.14772394,0,0
100495273,-0.0014165149,0.01581539,-0.63596284,-3e-45,0.94984025,0.001799583,0.00773262,-0.31263465,0.0,0.0,-0.14925805,0,0
100548281,0.069510154,0.02932195,-0.63596284,-3e-45,0.94903356,0.037583377,0.0030542754,-0.31291133,0.0,0.0,-0.14683321,0,0
100601556,0.051832475,0.050192103,-0.64007396,-3e-45,0.9484017,0.032481592,0.01566146,-0.3150142,0.0,0.0,-0.15241416,0,0
100643558,0.02238167,0.025716463,-0.6420169,-3e-45,0.94873446,0.014674789,0.008669695,-0.31561437,0.0,0.0,-0.15600291,0,0
100696551,0.011594125,0.019169895,-0.6513487,-3e-45,0.94735795,0.008558642,0.007226163,-0.31998035,0.0,0.0,-0.16405699,0,0
100750818,0.06974755,-0.020756897,-0.66271985,-3e-45,0.9450927,0.029593911,-0.021150272,-0.32477176,0.0,0.0,-0.16143356,0,0
100802574,0.089935735,-0.0033897196,-0.6491054,-3e-45,0.9468583,0.04206591,-0.015939474,-0.31848985,0.0,0.0,-0.16319424,0,0
100844943,0.05460492,-0.018099718,-0.60268605,-3e-45,0.9546171,0.023382882,-0.016740832,-0.29644433,0.0,0.0,-0.16496527,0,0
100897896,0.0102400975,-0.036641,-0.60576296,-3e-45,0.9543363,-0.00057796284,-0.019012265,-0.29812834,0.0,0.0,-0.16058746,0,0
100951514,0.08250137,-0.022604516,-0.6073694,-3e-45,0.95350784,0.03597256,-0.023106925,-0.29832008,0.0,0.0,-0.1552641,0,0
100993186,0.06243764,-0.020131525,-0.6109807,-3e-45,0.9532811,0.02674117,-0.01898227,-0.30029944,0.0,0.0,-0.16214825,0,0
101046080,0.011265613,-0.0045332722,-0.61610043,-3e-45,0.95291287,0.004680373,-0.0038677622,-0.30318347,0.0,0.0,-0.16258356,0,0
101099083,0.009602022,-0.0022265832,-0.58845055,-3e-45,0.957017,0.004271828,-0.0024577177,-0.28998992,0.0,0.0,-0.16620685,0,0
101152666,0.07327954,-0.0013935016,-0.58845055,-3e-45,0.956392,0.034855474,-0.01128946,-0.28977934,0.0,0.0,-0.16661713,0,0
101194515,0.0816528,-0.010652435,-0.58845055,-3e-45,0.9562791,0.037517264,-0.016929204,-0.28954467,0.0,0.0,-0.17229968,0,0
101247433,0.014225608,-0.035260495,-0.58845055,-3e-45,0.9568905,0.0016936796,-0.018933687,-0.2898261,0.0,0.0,-0.17457636,0,0
101300413,0.008392578,-0.022997221,-0.58845055,-3e-45,0.9569694,0.0006812081,-0.012220976,-0.2899306,0.0,0.0,-0.17548907,0,0
101342757,0.07865285,-0.035255853,-0.58845055,-3e-45,0.95633954,0.032513056,-0.028256383,-0.28906602,0.0,0.0,-0.16955934,0,0
101395852,0.045532677,-0.028755179,-0.5935431,-3e-45,0.95603466,0.017563721,-0.020401442,-0.29201543,0.0,0.0,-0.17266357,0,0
101448817,-0.013270665,-0.0088886125,-0.594283,-3e-45,0.95613825,-0.0076456526,-0.0023067237,-0.29280704,0.0,0.0,-0.16958082,0,0
101502019,0.03978617,0.012653813,-0.5829866,-3e-45,0.9575709,0.020870145,0.00034233104,-0.28744075,0.0,0.0,-0.17069742,0,0
101544091,0.04765003,0.003816577,-0.58298653,-3e-45,0.9575291,0.023366034,-0.005018973,-0.2873443,0.0,0.0,-0.16915019,0,0
101597093,0.004885519,-0.013723322,-0.6045324,-3e-45,0.954644,0.00028937057,-0.0072776647,-0.2976606,0.0,0.0,-0.17928241,0,0
101650235,-0.055629857,-0.034049723,-0.6070425,-3e-45,0.9536411,-0.03162245,-0.007928472,-0.29917523,0.0,0.0,-0.1777407,0,0
101692405,-0.040022187,-0.0370429,-0.60208666,-3e-45,0.9545627,-0.024597105,-0.011751736,-0.29676047,0.0,0.0,-0.17575273,0,0
101745352,0.048911814,0.008265388,-0.60064477,-3e-45,0.9549175,0.024580957,-0.003287435,-0.29583374,0.0,0.0,-0.16593525,0,0
101798324,0.029897822,-0.016385486,-0.6003403,-3e-45,0.95518357,0.011857322,-0.012245276,-0.29552284,0.0,0.0,-0.16305947,0,0
101851458,0.019334905,-0.022998868,-0.6005907,-3e-45,0.95517427,0.0058327457,-0.01384349,-0.29566276,0.0,0.0,-0.15763761,0,0
101893672,0.0661095,-0.008566311,-0.6005791,-3e-45,0.9547622,0.03030329,-0.013864859,-0.29549727,0.0,0.0,-0.15396029,0,0
101946985,0.07835983,-0.008687087,-0.60253775,-3e-45,0.95426935,0.03611748,-0.015767574,-0.29633915,0.0,0.0,-0.15565874,0,0
101999961,0.008171229,-0.031779386,-0.60419333,-3e-45,0.95460564,-0.00082721096,-0.016384764,-0.29742053,0.0,0.0,-0.15701334,0,0
102052862,0.0013519792,-0.044098746,-0.60671633,-3e-45,0.9541109,-0.005941236,-0.021242749,-0.29863977,0.0,0.0,-0.15667295,0,0
102095071,0.060811814,-0.06852748,-0.60806656,-3e-45,0.95344776,0.018739078,-0.041766696,-0.2980632,0.0,0.0,-0.15129222,0,0
102148256,0.026250284,-0.099362865,-0.6071381,-3e-45,0.95321095,-0.0023345924,-0.05130472,-0.29791138,0.0,0.0,-0.15969527,0,0
102200906,-0.013949171,-0.06543523,-0.60615766,-3e-45,0.95382005,-0.016416006,-0.029139578,-0.2985109,0.0,0.0,-0.15991646,0,0
102243366,0.01074796,-0.019744517,-0.59016496,-3e-45,0.95673317,0.0022704815,-0.011008042,-0.2907496,0.0,0.0,-0.16427948,0,0
102296390,0.09010408,0.052041937,-0.5901649,-3e-45,0.95514303,0.05063449,0.011775115,-0.29154643,0.0,0.0,-0.16288355,0,0
102349782,0.051565807,0.031491492,-0.6063696,-3e-45,0.9538338,0.029300494,0.0073260046,-0.2988124,0.0,0.0,-0.17118563,0,0
102402204,0.008174779,0.05688807,-0.6152576,-3e-45,0.9526256,0.012505527,0.02586767,-0.30278543,0.0,0.0,-0.16880822,0,0
102444717,-0.0033546102,0.06431497,-0.60925686,-3e-45,0.95348006,0.008044347,0.031174403,-0.2997318,0.0,0.0,-0.16970968,0,0
102501564,0.053761546,0.050602313,-0.60871214,-3e-45,0.95318645,0.033212714,0.01607497,-0.30012345,0.0,0.0,-0.16809143,0,0
102550624,0.025059022,0.01453076,-0.6124018,-3e-45,0.9533582,0.014135956,0.0031501534,-0.30149364,0.0,0.0,-0.17250986,0,0
102592862,-0.01258708,-0.038627516,-0.6124018,-3e-45,0.95325226,-0.0118210735,-0.016517134,-0.30149218,0.0,0.0,-0.17238234,0,0
102645900,-0.012696973,-0.08928304,-0.6192162,-3e-45,0.9513987,-0.019637397,-0.040571623,-0.3046455,0.0,0.0,-0.16919158,0,0
102698924,0.045736235,-0.11337899,-0.64072984,-3e-45,0.94775605,0.0038298166,-0.06095156,-0.31309518,0.0,0.0,-0.15297136,0,0
102752075,0.028805269,-0.07842192,-0.63994527,-3e-45,0.9485936,0.0013316342,-0.041733947,-0.31373027,0.0,0.0,-0.13751562,0,0
102794134,0.0284138,-0.025956094,-0.64106566,-3e-45,0.94895005,0.009393226,-0.016791131,-0.31483904,0.0,0.0,-0.12,0,0
102847238,0.058520425,-0.009890834,-0.6327015,-3e-45,0.95000356,0.026266072,-0.013799439,-0.31082606,0.0,0.0,-0.12,0,0
102900196,0.043769408,-0.025089132,-0.63650763,-3e-45,0.949567,0.016858174,-0.018758278,-0.31254828,0.0,0.0,-0.12,0,0
102953025,0.006830088,-0.0508749,-0.6371522,-3e-45,0.9493968,-0.0047243247,-0.025224049,-0.31302896,0.0,0.0,-0.12,0,0
102995478,0.026416134,-0.08024951,-0.6401307,-3e-45,0.9485348,-9.306895e-05,-0.042225648,-0.31384504,0.0,0.0,-0.12,0,0
103048424,0.08409851,-0.068692,-0.6424396,-3e-45,0.94790894,0.02903105,-0.045818258,-0.3138894,0.0,0.0,-0.12,0,0
103101392,0.038912755,-0.080492385,-0.64877427,-3e-45,0.947149,0.005603861,-0.044325564,-0.31766757,0.0,0.0,-0.13065264,0,0
103144182,0.027089903,-0.048373517,-0.6521652,-3e-45,0.9470455,0.0050806617,-0.0272454,-0.31990114,0.0,0.0,-0.13443562,0,0
103196814,0.012871931,-0.070120186,-0.64821,-3e-45,0.9474058,-0.0050656446,-0.03527556,-0.31804433,0.0,0.0,-0.1386905,0,0
103249886,0.053187657,-0.034278493,-0.64533454,-3e-45,0.9480629,0.019782104,-0.024678798,-0.31650648,0.0,0.0,-0.1401196,0,0
103302688,0.052080672,-0.02367157,-0.6649929,-3e-45,0.9449444,0.020747768,-0.019681599,-0.32597893,0.0,0.0,-0.14485441,0,0
103345152,0.009786435,-0.03077838,-0.6715525,-3e-45,0.9440565,-0.00045112084,-0.016141158,-0.3293881,0.0,0.0,-0.14873487,0,0
103397995,0.002142447,-0.060818113,-0.6732761,-3e-45,0.9434444,-0.009032405,-0.02905145,-0.3301321,0.0,0.0,-0.15695193,0,0
103451102,0.053460054,-0.08918905,-0.67685825,-3e-45,0.94239855,0.010390319,-0.050900687,-0.33043328,0.0,0.0,-0.15368754,0,0
103493743,0.065011516,-0.07468757,-0.678064,-3e-45,0.94232523,0.018218528,-0.045992423,-0.3310226,0.0,0.0,-0.15455925,0,0
103546411,0.040435757,-0.07702265,-0.6827929,-3e-45,0.9416576,0.0061477465,-0.04303591,-0.3337532,0.0,0.0,-0.15804546,0,0
103599414,0.02015509,-0.03936914,-0.6742376,-3e-45,0.9435465,0.0029979893,-0.021907056,-0.3305014,0.0,0.0,-0.1548276,0,0
103652303,0.058552306,-0.03214425,-0.66654485,-3e-45,0.94460386,0.022402452,-0.024755336,-0.32651016,0.0,0.0,-0.1572439,0,0
103694854,0.082516335,-0.035902426,-0.672526,-3e-45,0.9432833,0.0330123,-0.030538075,-0.32892892,0.0,0.0,-0.15724152,0,0
103747653,0.024899157,-0.048355263,-0.67844284,-3e-45,0.94276553,0.0036926214,-0.026937172,-0.3323461,0.0,0.0,-0.15732467,0,0
103800629,0.024912175,-0.061664883,-0.6772626,-3e-45,0.9428164,0.0015028127,-0.0332104,-0.33165058,0.0,0.0,-0.15473253,0,0
103843401,0.07853437,-0.04760903,-0.6774768,-3e-45,0.9424911,0.029112473,-0.035473727,-0.33106592,0.0,0.0,-0.14964432,0,0
103896067,0.050914012,-0.048989654,-0.6866296,-3e-45,0.94126636,0.015719943,-0.03162122,-0.33581322,0.0,0.0,-0.15080641,0,0
103948965,0.023780031,-0.017288605,-0.6843861,-3e-45,0.9419538,0.008299575,-0.012131934,-0.33542073,0.0,0.0,-0.14988236,0,0
104001958,0.061033767,-0.010022823,-0.6724564,-3e-45,0.9436049,0.027150651,-0.014795291,-0.32962674,0.0,0.0,-0.15637505,0,0
104044776,0.09937185,-0.01910173,-0.6743706,-3e-45,0.94263893,0.043710876,-0.025431983,-0.3299612,0.0,0.0,-0.15241571,0,0
104097329,0.06013453,-0.044493012,-0.67821586,-3e-45,0.94261473,0.020947445,-0.030966168,-0.33178267,0.0,0.0,-0.16287369,0,0
104150819,0.00746444,-0.029633386,-0.6782141,-3e-45,0.9429603,-0.0014092022,-0.015213671,-0.33255413,0.0,0.0,-0.16365843,0,0
104192644,0.014180722,-0.011504508,-0.67963874,-3e-45,0.9427892,0.0047674673,-0.0077864216,-0.33326447,0.0,0.0,-0.1705795,0,0
104245980,0.06226248,-0.03233707,-0.6794728,-3e-45,0.9424302,0.023958147,-0.025607431,-0.3325591,0.0,0.0,-0.16653425,0,0
104298670,0.043394208,-0.031873196,-0.6780866,-3e-45,0.94284654,0.015158954,-0.022239856,-0.33213842,0.0,0.0,-0.17132568,0,0
104351762,0.016029755,-0.021551466,-0.6771771,-3e-45,0.94316804,0.0039802673,-0.012825418,-0.3320447,0.0,0.0,-0.1662465,0,0
104393876,0.037082113,-0.02224311,-0.67499375,-3e-45,0.94343424,0.013811077,-0.016630827,-0.33085427,0.0,0.0,-0.16044986,0,0
104446956,0.068176314,-0.016116474,-0.66495353,-3e-45,0.94474673,0.029585568,-0.01873579,-0.32592538,0.0,0.0,-0.15850514,0,0
104499935,0.00792654,-0.013197211,-0.67197627,-3e-45,0.94406563,0.0015660304,-0.007536217,-0.32966778,0.0,0.0,-0.16507706,0,0
104552767,0.017560331,-0.023791542,-0.67121756,-3e-45,0.9441412,0.0043720687,-0.014122862,-0.32920945,0.0,0.0,-0.16605487,0,0
104595540,0.053249292,-0.023830427,-0.67138433,-3e-45,0.9438854,0.021210115,-0.020014988,-0.32898313,0.0,0.0,-0.1650432,0,0
104648272,0.07447744,-0.029712807,-0.6705729,-3e-45,0.9437393,0.03026834,-0.026267733,-0.328253,0.0,0.0,-0.16937087,0,0
104701207,-0.0033776062,-0.019437699,-0.6698541,-3e-45,0.94438297,-0.0047894213,-0.008623574,-0.3286998,0.0,0.0,-0.16816308,0,0
104743594,-0.008194783,-0.027237307,-0.671185,-3e-45,0.9441015,-0.008353287,-0.011509176,-0.32934806,0.0,0.0,-0.16524468,0,0
104796753,0.05886647,-0.007465174,-0.6711851,-3e-45,0.943836,0.026558394,-0.013214574,-0.32908008,0.0,0.0,-0.16032995,0,0
104849811,0.031662174,-0.00922285,-0.67746836,-3e-45,0.9430721,0.013398571,-0.009609116,-0.33217943,0.0,0.0,-0.16424312,0,0
104902499,0.004178741,-0.009615125,-0.6785972,-3e-45,0.94297874,0.00037015678,-0.005228835,-0.33281174,0.0,0.0,-0.16085622,0,0
104944901,0.023326019,-0.013373783,-0.6795791,-3e-45,0.94276565,0.008767183,-0.010191065,-0.33318505,0.0,0.0,-0.15969478,0,0
104997749,0.04521905,-0.040096804,-0.67903256,-3e-45,0.9426364,0.014638191,-0.026425375,-0.33245164,0.0,0.0,-0.14895765,0,0
105050807,-0.0005773908,-0.013820296,-0.68148243,-3e-45,0.942484,-0.0025813456,-0.0064163366,-0.33417967,0.0,0.0,-0.14398356,0,0
105093143,0.033485256,-0.032006826,-0.68148243,-3e-45,0.942344,0.010430154,-0.020674745,-0.33384365,0.0,0.0,-0.14444895,0,0
105146461,0.06652211,0.015890662,-0.68148243,-3e-45,0.94186795,0.033995733,-0.0036286598,-0.33423948,0.0,0.0,-0.14780106,0,0
105199075,0.009967959,0.039955556,-0.6984045,-3e-45,0.9394127,0.011517044,0.017065644,-0.34216937,0.0,0.0,-0.15158096,0,0
105252048,-0.00023303778,0.028328722,-0.6901837,-3e-45,0.9409505,0.0046817656,0.013368259,-0.33824766,0.0,0.0,-0.15209407,0,0
105294556,0.066060804,0.034474716,-0.68680835,-3e-45,0.9407689,0.036891878,0.0051038023,-0.33699676,0.0,0.0,-0.15314403,0,0
105347763,0.038605493,0.0077410936,-0.68680835,-3e-45,0.94140637,0.019477414,-0.0028548015,-0.33669955,0.0,0.0,-0.15687473,0,0
105400325,-0.0052533094,-0.0097870575,-0.68680835,-3e-45,0.94159514,-0.0041208738,-0.003723412,-0.33670136,0.0,0.0,-0.1577401,0,0
105442763,-0.0006168612,-0.039635893,-0.68680835,-3e-45,0.94142693,-0.0069625205,-0.018555805,-0.3366341,0.0,0.0,-0.16140644,0,0
105495794,0.049068782,-0.07074218,-0.7075683,-3e-45,0.9375001,0.010750161,-0.041657373,-0.3453153,0.0,0.0,-0.16273862,0,0
105548687,0.07666321,-0.09013806,-0.69987416,-3e-45,0.9383429,0.02052829,-0.055417176,-0.34061706,0.0,0.0,-0.16030088,0,0
105601659,0.020463219,-0.06818976,-0.6773927,-3e-45,0.94270706,-0.0016809417,-0.035547487,-0.33171833,0.0,0.0,-0.16352174,0,0
105644025,0.018163167,-0.09031188,-0.6773927,-3e-45,0.9423246,-0.006440897,-0.045588646,-0.33151877,0.0,0.0,-0.15776783,0,0
105697351,0.067405514,-0.076576464,-0.67739266,-3e-45,0.94239074,0.019047514,-0.047271375,-0.3306091,0.0,0.0,-0.154919,0,0
105750072,0.049455564,-0.09056264,-0.6773927,-3e-45,0.9423057,0.008261347,-0.050887916,-0.33076012,0.0,0.0,-0.15771516,0,0
105802923,0.025701782,-0.092244536,-0.6773927,-3e-45,0.9423046,-0.0032101928,-0.047748134,-0.3313182,0.0,0.0,-0.16351959,0,0
105845297,0.02428874,-0.11001712,-0.6751519,-3e-45,0.94228476,-0.006767019,-0.055889938,-0.3300455,0.0,0.0,-0.16014771,0,0
105898678,0.039474502,-0.06928929,-0.6799834,-3e-45,0.9422362,0.007046358,-0.03922619,-0.3325698,0.0,0.0,-0.15073183,0,0
105951314,-0.0074433,-0.037158974,-0.68444717,-3e-45,0.9418185,-0.0097397715,-0.016252248,-0.33558744,0.0,0.0,-0.14366257,0,0
105993622,0.03124686,-0.015403413,-0.7161995,-3e-45,0.9364646,0.011932268,-0.012687746,-0.3503293,0.0,0.0,-0.13815692,0,0
106046616,0.059801675,-0.0133182425,-0.7161996,-3e-45,0.9361949,0.025666343,-0.016712168,-0.35014427,0.0,0.0,-0.13748752,0,0
106100202,0.027618594,-0.048502434,-0.7161995,-3e-45,0.93631727,0.0044307923,-0.027546953,-0.35004508,0.0,0.0,-0.1371748,0,0
106152888,0.019056484,-0.039276734,-0.7161996,-3e-45,0.93640697,0.00203956,-0.021729492,-0.35023645,0.0,0.0,-0.13396476,0,0
106195007,0.046920296,-0.008682989,-0.7161996,-3e-45,0.9363337,0.02044847,-0.012286794,-0.35030007,0.0,0.0,-0.13539836,0,0
106248162,0.054709803,0.0034343991,-0.7161995,-3e-45,0.9361963,0.026218042,-0.007978886,-0.3504075,0.0,0.0,-0.13576804,0,0
106300901,0.00030556828,0.017415568,-0.7161995,-3e-45,0.93652856,0.0031950842,0.00810175,-0.35048315,0.0,0.0,-0.1330278,0,0
106343306,0.0035398742,0.003569562,-0.7161995,-3e-45,0.9365605,0.0022832125,0.0010512058,-0.350497,0.0,0.0,-0.13737833,0,0
106396235,0.091764785,0.0188212,-0.7161995,-3e-45,0.9353862,0.046249688,-0.0072709736,-0.350515,0.0,0.0,-0.13344897,0,0
106449775,0.053526156,0.017133547,-0.7161995,-3e-45,0.93611443,0.028062936,-0.0013585007,-0.35057145,0.0,0.0,-0.14077567,0,0
106502214,-0.0031483464,0.012352039,-0.7161996,-3e-45,0.9365489,0.0006903627,0.006335927,-0.350479,0.0,0.0,-0.13969773,0,0
106544649,0.023309113,-0.010112212,-0.7161996,-3e-45,0.9365096,0.009142844,-0.008819748,-0.3504117,0.0,0.0,-0.13740359,0,0
106597557,0.058265936,-0.0074869194,-0.7161995,-3e-45,0.9361988,0.025969347,-0.013713944,-0.35024184,0.0,0.0,-0.1313381,0,0
106650474,-0.0022496593,0.008093916,-0.7161996,-3e-45,0.9365579,0.00036496768,0.0041844677,-0.3504878,0.0,0.0,-0.13538647,0,0
106692834,0.023996454,0.036159474,-0.7161996,-3e-45,0.93626803,0.017571066,0.012726165,-0.3506158,0.0,0.0,-0.13628997,0,0
106745854,0.064131096,0.04716654,-0.7161996,-3e-45,0.93555784,0.038278766,0.010840085,-0.35092568,0.0,0.0,-0.13409288,0,0
106799172,0.053363677,0.037401617,-0.7161995,-3e-45,0.9358926,0.031533755,0.008158148,-0.3507764,0.0,0.0,-0.13958062,0,0
106851743,-0.0,-0.0,-0.7488559,0.0,0.93071705,-0.0,0.0,-0.36574015,0.0,0.0,-0.001,0,0
106894172,-0.0,-0.0,-0.7457451,0.0,0.9312847,-0.0,0.0,-0.36429211,0.0,0.0,-0.001,0,0
106947204,-0.0,-0.0,-0.749463,0.0,0.93060595,-0.0,0.0,-0.36602265,0.0,0.0,-0.001,0,0
107000551,-0.0,-0.0,-0.7614832,0.0,0.9283893,-0.0,0.0,-0.3716091,0.0,0.0,-0.001,0,0
107053053,-0.0,-0.0,-0.7809351,0.0,0.9247312,-0.0,0.0,-0.38062084,0.0,0.0,-0.001,0,0
107095496,-0.0,-0.0,-0.8019862,0.0,0.9206738,-0.0,0.0,-0.39033288,0.0,0.0,-0.001,0,0
107148671,-0.0,-0.0,-0.83518475,0.0,0.91406804,-0.0,0.0,-0.4055609,0.0,0.0,-0.001,0,0
107201447,-0.0,-0.0,-0.8751058,0.0,0.9057913,-0.0,0.0,-0.42372417,0.0,0.0,-0.001,0,0
107244152,-0.0,-0.0,-0.9120137,0.0,0.8978181,-0.0,0.0,-0.4403665,0.0,0.0,-0.001,0,0
107296864,-0.0,-0.0,-0.9639832,0.0,0.88607347,-0.0,0.0,-0.46354482,0.0,0.0,-0.001,0,0
107350678,-0.0,-0.0,-1.0289638,0.0,0.8705478,-0.0,0.0,-0.4920839,0.0,0.0,-0.001,0,0
107402664,-0.0,-0.0,-0.87719625,0.0,0.9053479,-0.0,0.0,-0.4246707,0.0,0.0,-0.001,0,0
107445265,-0.0,-0.0,-0.82472956,0.0,0.9161756,-0.0,0.0,-0.40077704,0.0,0.0,-0.001,0,0
107498153,-0.0,-0.0,-0.74662143,0.0,0.93112504,-0.0,0.0,-0.36470014,0.0,0.0,-0.001,0,0
107551517,-0.0,-0.0,-0.7798816,0.0,0.9249316,-0.0,0.0,-0.38013366,0.0,0.0,-0.001,0,0
107593396,-0.0,-0.0,-0.8047434,0.0,0.92013484,-0.0,0.0,-0.3916017,0.0,0.0,-0.001,0,0
107646439,-0.0,-0.0,-0.8541349,0.0,0.9101843,-0.0,0.0,-0.4142035,0.0,0.0,-0.001,0,0
107699431,-0.0,-0.0,-0.88261336,0.0,0.90419436,-0.0,0.0,-0.42712137,0.0,0.0,-0.001,0,0
107752383,-0.0,-0.0,-0.92313313,0.0,0.89535594,-0.0,0.0,-0.44535127,0.0,0.0,-0.001,0,0
107797402,-0.0,-0.0,-0.91206753,0.0,0.8978062,-0.0,0.0,-0.44039068,0.0,0.0,-0.001,0,0
